income,age,degree,region
10201.94413690016,52,Школа,Юг
21800.86398771256,20,Университет,Запад
23863.778127549027,37,Университет,Юг
10081.99107955418,51,Школа,Восток
8236.901882241124,66,Школа,Север
17776.565868762293,68,Университет,Север
25121.65312780532,30,Университет,Юг
9941.950698722445,40,Школа,Север
10628.526473163003,45,Школа,Восток
18774.471843357893,44,Университет,Восток
12896.678558658377,41,Школа,Север
9436.88028155083,46,Школа,Запад
20017.473944677356,68,Университет,Север
21599.04083883232,32,Университет,Север
8871.908145508854,52,Школа,Юг
10642.83546097155,53,Школа,Запад
13804.41917900654,60,Школа,Север
11856.508795033726,54,Школа,Юг
21261.08458485672,20,Университет,Юг
11429.72941892773,40,Школа,Юг
20221.72980804687,67,Университет,Восток
24992.30463950985,25,Университет,Юг
9375.685738931865,47,Школа,Юг
11421.85232392786,36,Школа,Восток
21230.051132685614,24,Университет,Восток
23017.52501426627,50,Университет,Юг
23206.34787758728,24,Университет,Север
10935.962391025858,57,Школа,Запад
21581.332986226098,22,Университет,Восток
21657.069507827895,42,Университет,Запад
16455.716688858785,56,Университет,Восток
7822.020795044449,56,Школа,Юг
19789.87261855606,29,Университет,Восток
19876.802647246262,29,Университет,Юг
8601.435156071735,38,Школа,Запад
12499.16514274726,36,Школа,Север
11004.236842034945,40,Школа,Юг
10570.610905226325,33,Школа,Запад
8487.689450985226,28,Школа,Запад
20910.910271510424,65,Университет,Восток
5746.6304880027765,20,Школа,Юг
10674.087378388318,70,Школа,Запад
21126.367337615513,64,Университет,Север
11483.829968642996,32,Школа,Восток
7871.796473041441,23,Школа,Восток
21449.63347338295,20,Университет,Запад
18917.137460270915,68,Университет,Юг
19375.06033541533,59,Университет,Восток
22435.86277164533,51,Университет,Юг
15028.227446719487,53,Школа,Запад
21102.71751760536,47,Университет,Запад
9365.809082719536,50,Школа,Юг
21377.340895019996,27,Университет,Север
12878.05831499829,58,Школа,Восток
22241.99513174547,45,Университет,Запад
26486.22574492749,53,Университет,Север
19569.324861810666,22,Университет,Север
11504.462959838596,69,Школа,Юг
14097.835906836408,31,Школа,Юг
23972.318474037063,20,Университет,Юг
17099.84414695124,63,Университет,Север
10993.284759920038,24,Школа,Восток
23969.0415316974,49,Университет,Юг
26781.285980798275,49,Университет,Восток
12407.591767501637,36,Школа,Юг
20264.27341260703,67,Университет,Север
18981.59369512522,66,Университет,Восток
15437.4867150617,42,Школа,Восток
12457.48317293152,34,Школа,Север
19303.866146229164,56,Университет,Восток
20593.687267332436,40,Университет,Север
11620.373033657408,33,Школа,Север
22087.613307776235,21,Университет,Запад
19200.76268490842,30,Университет,Юг
19771.619163749016,70,Университет,Запад
7694.130875254081,58,Школа,Север
23079.524579209563,57,Университет,Север
10316.763066459367,53,Школа,Восток
11932.643298366584,57,Школа,Север
13844.517017152653,69,Школа,Север
11439.740284747892,53,Школа,Север
20774.059048101863,37,Университет,Юг
11387.842953767868,49,Школа,Запад
21126.387207700453,34,Университет,Запад
13492.32999575589,46,Школа,Юг
11621.67679507758,70,Школа,Юг
19911.197960842175,53,Университет,Юг
23095.6981137795,57,Университет,Запад
13460.968712716704,52,Школа,Запад
18323.338746359073,43,Университет,Север
14065.56776953621,34,Школа,Запад
11729.42354641697,49,Школа,Восток
21566.539900293195,61,Университет,Запад
23013.24926319303,70,Университет,Юг
9866.047217991443,36,Школа,Запад
22908.32902838185,24,Университет,Север
20246.44906052429,48,Университет,Запад
8050.098640579324,23,Школа,Юг
19004.487441786132,29,Университет,Восток
22134.043665806454,36,Университет,Юг
19109.063320010682,29,Университет,Восток
14220.152246379297,36,Школа,Север
23378.566906879285,39,Университет,Север
13666.87833206593,43,Школа,Запад
21249.557159354823,24,Университет,Север
21515.723234589917,53,Университет,Север
8612.576291511445,25,Школа,Юг
22991.567020314982,21,Университет,Юг
21759.66691007417,32,Университет,Запад
22134.61125058452,62,Университет,Запад
14376.623622905765,62,Школа,Запад
9788.07403210498,67,Школа,Запад
20747.716900245363,30,Университет,Юг
11653.341843084336,70,Школа,Запад
19129.129189082585,66,Университет,Запад
10624.80235744632,42,Школа,Север
11985.899620933938,35,Школа,Запад
10349.157457254338,50,Школа,Восток
13617.978819458225,30,Школа,Север
17978.150876366013,35,Университет,Юг
13245.542480466684,27,Школа,Восток
12322.37094963201,23,Школа,Запад
9862.342824886819,59,Школа,Север
19151.182863540005,23,Университет,Запад
6839.434765515096,44,Школа,Север
19409.64997517233,22,Университет,Запад
23094.353310005994,51,Университет,Восток
20887.828547442652,22,Университет,Юг
23325.961760783684,46,Университет,Восток
19760.257858750894,48,Университет,Восток
22414.212320213126,51,Университет,Юг
9565.002795831157,69,Школа,Север
9068.849987580323,70,Школа,Север
10785.745565658648,38,Школа,Юг
19670.066977360006,40,Университет,Запад
17914.355701925575,24,Университет,Север
20635.370598566013,37,Университет,Восток
11212.870832862578,47,Школа,Юг
23536.717222992134,61,Университет,Восток
12873.61135426612,41,Школа,Север
13439.886398465664,40,Школа,Юг
12440.714996787017,25,Школа,Юг
11665.22551789995,20,Школа,Север
18542.110187056216,24,Университет,Север
11299.744395870548,60,Школа,Юг
