Amount (RUB),Checks count
2574,61445
2575,61828
2576,61646
2577,61791
2578,61520
2579,61581
2580,61217
2581,61502
2582,61321
2583,61075
2584,60941
2585,61097
2586,60927
2587,60958
2588,60763
2589,60828
2590,60801
2591,60960
2592,60439
2593,60746
2594,60532
2595,60403
2596,60041
2597,60097
2598,60267
2599,60201
2600,4027334
2601,59994
2602,60187
2603,60038
2604,59957
2605,59861
2606,59768
2607,59517
2608,59386
2609,59626
2610,59499
2611,59375
2612,59090
2613,59378
2614,59297
2615,59314
2616,59288
2617,58875
2618,59343
2619,58927
2620,58687
2621,58829
2622,58659
2623,58919
2624,58309
2625,58455
2626,58152
2627,58349
2628,58215
2629,58183
2630,58261
2631,58192
2632,58154
2633,57998
2634,57978
2635,58091
2636,57929
2637,57836
2638,58013
2639,57554
2640,57624
2641,57539
2642,57622
2643,57377
2644,57486
2645,57254
2646,57114
2647,57374
2648,57459
2649,57232
2650,56986
2651,57022
2652,56920
2653,56870
2654,57075
2655,56948
2656,56872
2657,56613
2658,56466
2659,56618
2660,56598
2661,56587
2662,56131
2663,56421
2664,56087
2665,56181
2666,56117
2667,55867
2668,55909
2669,55969
2670,55756
2671,55479
2672,55782
2673,55731
2674,55667
2675,55471
2676,55633
2677,55406
2678,55251
2679,55376
2680,55460
2681,55466
2682,55202
2683,55035
2684,55025
2685,54882
2686,54886
2687,55026
2688,54654
2689,54702
2690,54767
2691,54760
2692,54499
2693,54595
2694,54345
2695,54476
2696,54505
2697,54394
2698,54209
2699,54107
2700,3624397
2701,54238
2702,53997
2703,53983
2704,53959
2705,53758
2706,53802
2707,54044
2708,53530
2709,53948
2710,53468
2711,53552
2712,53491
2713,53515
2714,53196
2715,53341
2716,53211
2717,53108
2718,53070
2719,53205
2720,52923
2721,52820
2722,53009
2723,52732
2724,52896
2725,52807
2726,52665
2727,52467
2728,52568
2729,52519
2730,52406
2731,52188
2732,52338
2733,52380
2734,52142
2735,52107
2736,52248
2737,52064
2738,51948
2739,51937
2740,51963
2741,51792
2742,51655
2743,51595
2744,51689
2745,51617
2746,51705
2747,51596
2748,51420
2749,51451
2750,51355
2751,51448
2752,51279
2753,51372
2754,51228
2755,51105
2756,50965
2757,50845
2758,50860
2759,51075
2760,50808
2761,50948
2762,50765
2763,50883
2764,50684
2765,50793
2766,50393
2767,50938
2768,50441
2769,50599
2770,50167
2771,50166
2772,49933
2773,50372
2774,50193
2775,49927
2776,49590
2777,49760
2778,49935
2779,49649
2780,49843
2781,49538
2782,49627
2783,49702
2784,49598
2785,49518
2786,49581
2787,49571
2788,49403
2789,49237
2790,49056
2791,49252
2792,49207
2793,49096
2794,49187
2795,49397
2796,48904
2797,48838
2798,48698
2799,48663
2800,3259771
2801,48607
2802,48683
2803,48626
2804,48466
2805,48650
2806,48618
2807,48445
2808,48153
2809,48449
2810,48314
2811,48234
2812,48146
2813,48274
2814,48189
2815,48016
2816,48024
2817,47685
2818,47968
2819,47818
2820,47678
2821,47625
2822,47496
2823,47769
2824,47202
2825,47433
2826,47214
2827,47426
2828,47298
2829,47109
2830,47420
2831,47188
2832,47189
2833,47164
2834,47172
2835,46888
2836,46901
2837,46794
2838,46980
2839,46746
2840,47050
2841,46447
2842,46562
2843,46601
2844,46415
2845,46661
2846,46311
2847,46373
2848,46544
2849,46303
2850,46154
2851,46210
2852,46251
2853,46225
2854,45865
2855,45950
2856,45913
2857,45944
2858,45736
2859,45635
2860,45936
2861,45774
2862,45691
2863,45489
2864,45602
2865,45542
2866,45386
2867,45450
2868,45412
2869,45581
2870,45285
2871,45270
2872,45400
2873,44909
2874,45090
2875,45258
2876,45050
2877,44767
2878,45047
2879,44952
2880,44504
2881,44766
2882,44719
2883,44651
2884,44509
2885,44743
2886,44519
2887,44369
2888,44283
2889,44365
2890,44434
2891,44114
2892,44297
2893,44030
2894,44153
2895,44181
2896,44188
2897,44056
2898,43853
2899,43853
2900,2930329
2901,43746
2902,43855
2903,43773
2904,43667
2905,43540
2906,43687
2907,43686
2908,43543
2909,43415
2910,43397
2911,43445
2912,43356
2913,43497
2914,43242
2915,43034
2916,43187
2917,43191
2918,43242
2919,42986
2920,42703
2921,42951
2922,42979
2923,42914
2924,42697
2925,42763
2926,42711
2927,42657
2928,42629
2929,42607
2930,42508
2931,42481
2932,42473
2933,42157
2934,42307
2935,42440
2936,42088
2937,42273
2938,42027
2939,42216
2940,41963
2941,42083
2942,41983
2943,41948
2944,42164
2945,41889
2946,42001
2947,41788
2948,41737
2949,41822
2950,41280
2951,41818
2952,41681
2953,41501
2954,41360
2955,41471
2956,41395
2957,41246
2958,41274
2959,41343
2960,41428
2961,41174
2962,41189
2963,41081
2964,41086
2965,40922
2966,40909
2967,40828
2968,40776
2969,40711
2970,40761
2971,40648
2972,40525
2973,40561
2974,40623
2975,40432
2976,40582
2977,40530
2978,40433
2979,40519
2980,40390
2981,40462
2982,40126
2983,40193
2984,40199
2985,40259
2986,40092
2987,40156
2988,40090
2989,39815
2990,39795
2991,39843
2992,39862
2993,39942
2994,39666
2995,39567
2996,39910
2997,39625
2998,39395
2999,39504
3000,2632947
3001,39484
3002,39706
3003,39318
3004,39174
3005,39240
3006,39275
3007,39272
3008,39078
3009,39152
3010,39114
3011,38799
3012,38864
3013,38890
3014,38718
3015,38680
3016,38938
3017,39028
3018,38858
3019,38596
3020,38601
3021,38444
3022,38540
3023,38530
3024,38405
3025,38251
3026,38285
3027,38512
3028,38442
3029,38200
3030,38097
3031,38298
3032,38076
3033,38130
3034,37810
3035,38144
3036,37839
3037,37738
3038,37893
3039,37754
3040,38042
3041,37751
3042,37777
3043,37674
3044,37742
3045,37513
3046,37748
3047,37521
3048,37482
3049,37503
3050,37274
3051,37428
3052,37377
3053,37185
3054,37435
3055,37264
3056,37183
3057,37259
3058,37213
3059,37056
3060,36993
3061,36955
3062,36993
3063,36976
3064,37046
3065,36795
3066,36986
3067,36859
3068,36804
3069,36724
3070,36495
3071,36755
3072,36757
3073,36636
3074,36491
3075,36476
3076,36632
3077,36233
3078,36428
3079,36333
3080,36349
3081,36462
3082,36254
3083,36121
3084,36217
3085,36126
3086,36096
3087,36049
3088,35970
3089,35848
3090,36114
3091,35894
3092,35766
3093,35599
3094,35572
3095,35549
3096,35598
3097,35580
3098,35569
3099,35442
3100,2364479
3101,35585
3102,35601
3103,35466
3104,35300
3105,35342
3106,35477
3107,35178
3108,35146
3109,35462
3110,35210
3111,35006
3112,35068
3113,35003
3114,34887
3115,35049
3116,34732
3117,34845
3118,34928
3119,34903
3120,34761
3121,34739
3122,34768
3123,34674
3124,34541
3125,34394
3126,34710
3127,34406
3128,34341
3129,34458
3130,34354
3131,34281
3132,34242
3133,34356
3134,34215
3135,34314
3136,34151
3137,34349
3138,34092
3139,34032
3140,33940
3141,34004
3142,33962
3143,33837
3144,33937
3145,34154
3146,34018
3147,33927
3148,33928
3149,33701
3150,33783
3151,33639
3152,33692
3153,33492
3154,33634
3155,33550
3156,33461
3157,33597
3158,33607
3159,33468
3160,33392
3161,33241
3162,33211
3163,33160
3164,33170
3165,32948
3166,32923
3167,33051
3168,32972
3169,33272
3170,32990
3171,32816
3172,32775
3173,32850
3174,32931
3175,32958
3176,32675
3177,32713
3178,32931
3179,32673
3180,32766
3181,32618
3182,32594
3183,32504
3184,32568
3185,32520
3186,32412
3187,32471
3188,32266
3189,32213
3190,32155
3191,32108
3192,32256
3193,32143
3194,32260
3195,32153
3196,32008
3197,32176
3198,32079
3199,32036
3200,2122843
3201,31888
3202,31817
3203,31603
3204,31873
3205,31832
3206,31594
3207,31779
3208,31738
3209,31775
3210,31633
3211,31475
3212,31650
3213,31466
3214,31689
3215,31416
3216,31275
3217,31434
3218,31129
3219,31285
3220,31357
3221,31290
3222,31187
3223,31219
3224,31117
3225,31262
3226,30844
3227,30934
3228,30959
3229,31111
3230,30912
3231,30856
3232,30863
3233,30785
3234,30777
3235,30815
3236,30901
3237,30898
3238,30672
3239,30606
3240,30490
3241,30481
3242,30487
3243,30440
3244,30490
3245,30346
3246,30304
3247,30419
3248,30291
3249,30521
3250,30220
3251,30356
3252,30312
3253,30191
3254,30056
3255,30095
3256,30120
3257,30176
3258,30012
3259,30118
3260,29992
3261,29939
3262,29914
3263,29999
3264,29808
3265,29719
3266,29745
3267,29910
3268,29615
3269,29664
3270,29544
3271,29696
3272,29804
3273,29529
3274,29632
3275,29496
3276,29530
3277,29368
3278,29269
3279,29242
3280,29073
3281,29521
3282,29295
3283,28992
3284,29169
3285,29134
3286,29195
3287,29339
3288,29139
3289,29098
3290,29154
3291,28858
3292,28893
3293,28958
3294,28749
3295,28910
3296,28858
3297,28738
3298,28836
3299,28917
3300,1904915
3301,28765
3302,28647
3303,28695
3304,28480
3305,28579
3306,28415
3307,28497
3308,28466
3309,28525
3310,28595
3311,28502
3312,28272
3313,28424
3314,28445
3315,28128
3316,28221
3317,28140
3318,28227
3319,28394
3320,28012
3321,28040
3322,28267
3323,28185
3324,27998
3325,27953
3326,28059
3327,27928
3328,27800
3329,27961
3330,27897
3331,27780
3332,27684
3333,27600
3334,27909
3335,27567
3336,27555
3337,27640
3338,27648
3339,27560
3340,27483
3341,27580
3342,27435
3343,27446
3344,27285
3345,27370
3346,27296
3347,27319
3348,27327
3349,27194
3350,27142
3351,27172
3352,27021
3353,27156
3354,27188
3355,27141
3356,27034
3357,27073
3358,27315
3359,27025
3360,26906
3361,26973
3362,26877
3363,26983
3364,26825
3365,26845
3366,26889
3367,26833
3368,26742
3369,26669
3370,26665
3371,26718
3372,26730
3373,26671
3374,26398
3375,26567
3376,26412
3377,26543
3378,26413
3379,26488
3380,26359
3381,26343
3382,26265
3383,26223
3384,26274
3385,26138
3386,26166
3387,26209
3388,26140
3389,26102
3390,25977
3391,25936
3392,26197
3393,26080
3394,26132
3395,25960
3396,25902
3397,25815
3398,25923
3399,25857
3400,1709087
3401,25778
3402,25939
3403,25672
3404,25828
3405,25611
3406,25714
3407,25678
3408,25616
3409,25538
3410,25557
3411,25510
3412,25371
3413,25405
3414,25236
3415,25480
3416,25296
3417,25405
3418,25281
3419,25144
3420,25324
3421,25261
3422,25368
3423,25203
3424,25291
3425,25201
3426,25140
3427,25045
3428,25150
3429,25294
3430,24881
3431,25063
3432,25106
3433,24749
3434,24957
3435,24921
3436,24725
3437,24796
3438,24797
3439,24822
3440,24685
3441,24741
3442,24646
3443,24768
3444,24675
3445,24782
3446,24752
3447,24562
3448,24433
3449,24512
3450,24628
3451,24511
3452,24496
3453,24566
3454,24455
3455,24451
3456,24410
3457,24188
3458,24177
3459,24260
3460,24307
3461,24191
3462,24264
3463,24244
3464,24285
3465,23933
3466,23938
3467,23981
3468,24095
3469,24164
3470,23995
3471,23761
3472,23923
3473,23952
3474,23866
3475,23890
3476,23752
3477,23944
3478,23835
3479,23719
3480,23765
3481,23720
3482,23709
3483,23519
3484,23602
3485,23562
3486,23681
3487,23455
3488,23492
3489,23494
3490,23521
3491,23335
3492,23449
3493,23268
3494,23345
3495,23269
3496,23323
3497,23204
3498,23412
3499,23287
3500,1532863
3501,23231
3502,23119
3503,23236
3504,23066
3505,23047
3506,23101
3507,23065
3508,22932
3509,23031
3510,22952
3511,22937
3512,22823
3513,22907
3514,23032
3515,22784
3516,22891
3517,22849
3518,22925
3519,22880
3520,22827
3521,22588
3522,22809
3523,22592
3524,22559
3525,22640
3526,22567
3527,22541
3528,22462
3529,22460
3530,22733
3531,22589
3532,22655
3533,22269
3534,22400
3535,22365
3536,22385
3537,22312
3538,22349
3539,22424
3540,22351
3541,22265
3542,22208
3543,22196
3544,22231
3545,22136
3546,22108
3547,22022
3548,22042
3549,21998
3550,22032
3551,22078
3552,22028
3553,21815
3554,21867
3555,21905
3556,21971
3557,21827
3558,21922
3559,21928
3560,21814
3561,21737
3562,21870
3563,21694
3564,21704
3565,21723
3566,21702
3567,21685
3568,21602
3569,21762
3570,21672
3571,21617
3572,21465
3573,21461
3574,21506
3575,21394
3576,21337
3577,21552
3578,21495
3579,21384
3580,21374
3581,21393
3582,21401
3583,21278
3584,21338
3585,21259
3586,21229
3587,21284
3588,21142
3589,21213
3590,20884
3591,21100
3592,21027
3593,20949
3594,21076
3595,21093
3596,21081
3597,21078
3598,20962
3599,21027
3600,1374726
3601,20789
3602,20909
3603,20775
3604,20929
3605,20867
3606,20708
3607,20623
3608,20697
3609,20778
3610,20615
3611,20658
3612,20695
3613,20553
3614,20693
3615,20433
3616,20538
3617,20571
3618,20437
3619,20454
3620,20494
3621,20507
3622,20237
3623,20290
3624,20310
3625,20414
3626,20405
3627,20348
3628,20397
3629,20142
3630,20144
3631,20153
3632,20238
3633,20117
3634,20185
3635,20284
3636,20028
3637,20068
3638,20095
3639,20108
3640,20172
3641,20037
3642,20033
3643,19982
3644,19976
3645,20006
3646,19950
3647,19816
3648,19683
3649,19812
3650,19854
3651,19692
3652,19750
3653,19878
3654,19779
3655,19679
3656,19792
3657,19624
3658,19645
3659,19673
3660,19493
3661,19556
3662,19540
3663,19611
3664,19593
3665,19378
3666,19431
3667,19409
3668,19401
3669,19447
3670,19373
3671,19344
3672,19439
3673,19369
3674,19307
3675,19359
3676,19371
3677,19379
3678,19210
3679,19358
3680,19181
3681,19201
3682,19142
3683,19257
3684,19110
3685,19217
3686,19027
3687,19182
3688,19012
3689,18964
3690,19023
3691,18859
3692,18942
3693,19042
3694,19015
3695,18981
3696,18920
3697,18884
3698,19024
3699,18965
3700,1232454
3701,18765
3702,18724
3703,18797
3704,18656
3705,18788
3706,18571
3707,18686
3708,18586
3709,18667
3710,18660
3711,18630
3712,18571
3713,18590
3714,18484
3715,18436
3716,18693
3717,18351
3718,18627
3719,18453
3720,18460
3721,18363
3722,18269
3723,18166
3724,18223
3725,18381
3726,18250
3727,18236
3728,18260
3729,18182
3730,18286
3731,18117
3732,18199
3733,18247
3734,18063
3735,17911
3736,18032
3737,18034
3738,18249
3739,18046
3740,17984
3741,18094
3742,17993
3743,18006
3744,17966
3745,18004
3746,17946
3747,17992
3748,17819
3749,17735
3750,17811
3751,17800
3752,17849
3753,17726
3754,17848
3755,17708
3756,17863
3757,17734
3758,17749
3759,17542
3760,17781
3761,17552
3762,17637
3763,17517
3764,17477
3765,17541
3766,17516
3767,17439
3768,17475
3769,17550
3770,17530
3771,17384
3772,17310
3773,17341
3774,17432
3775,17431
3776,17338
3777,17310
3778,17269
3779,17246
3780,17323
3781,17316
3782,17347
3783,17258
3784,17179
3785,17223
3786,17077
3787,17217
3788,17197
3789,17134
3790,16972
3791,17023
3792,17102
3793,16880
3794,17011
3795,17097
3796,16821
3797,16975
3798,16922
3799,17042
3800,1104983
3801,16859
3802,16954
3803,16901
3804,16936
3805,16838
3806,16728
3807,16867
3808,16678
3809,16840
3810,16689
3811,16796
3812,16714
3813,16658
3814,16476
3815,16718
3816,16633
3817,16544
3818,16543
3819,16730
3820,16657
3821,16559
3822,16569
3823,16456
3824,16370
3825,16427
3826,16453
3827,16477
3828,16296
3829,16491
3830,16359
3831,16206
3832,16224
3833,16232
3834,16216
3835,16356
3836,16152
3837,16101
3838,16280
3839,16322
3840,16188
3841,16188
3842,16149
3843,15981
3844,16148
3845,16169
3846,16125
3847,16121
3848,16035
3849,16040
3850,16150
3851,15870
3852,16082
3853,15936
3854,16004
3855,15995
3856,15960
3857,15859
3858,15864
3859,15830
3860,15955
3861,15804
3862,15807
3863,15767
3864,15825
3865,15774
3866,15779
3867,15789
3868,15800
3869,15715
3870,15697
3871,15703
3872,15513
3873,15638
3874,15697
3875,15565
3876,15619
3877,15650
3878,15471
3879,15582
3880,15649
3881,15524
3882,15541
3883,15370
3884,15404
3885,15351
3886,15657
3887,15350
3888,15450
3889,15331
3890,15300
3891,15297
3892,15222
3893,15286
3894,15360
3895,15216
3896,15219
3897,15321
3898,15281
3899,15312
3900,990571
3901,15082
3902,15165
3903,15206
3904,15330
3905,15075
3906,15014
3907,15190
3908,15224
3909,15095
3910,15013
3911,14944
3912,14974
3913,15007
3914,14972
3915,14964
3916,15076
3917,14899
3918,14938
3919,14991
3920,14950
3921,14950
3922,14823
3923,14805
3924,14989
3925,14783
3926,14817
3927,14985
3928,14792
3929,14860
3930,14817
3931,14749
3932,14756
3933,14641
3934,14765
3935,14510
3936,14646
3937,14639
3938,14703
3939,14661
3940,14483
3941,14557
3942,14459
3943,14626
3944,14590
3945,14516
3946,14356
3947,14470
3948,14464
3949,14499
3950,14479
3951,14608
3952,14316
3953,14496
3954,14279
3955,14291
3956,14281
3957,14405
3958,14209
3959,14270
3960,14388
3961,14189
3962,14208
3963,14205
3964,14162
3965,14169
3966,14195
3967,14241
3968,14299
3969,14047
3970,14082
3971,14210
3972,14109
3973,14159
3974,14082
3975,14195
3976,14104
3977,14174
3978,13851
3979,14129
3980,13952
3981,14012
3982,13907
3983,13986
3984,13924
3985,14005
3986,13823
3987,13969
3988,13909
3989,13920
3990,13941
3991,13875
3992,13866
3993,13811
3994,13784
3995,13586
3996,13718
3997,13840
3998,13672
3999,13707
4000,888021
4001,13716
4002,13654
4003,13544
4004,13496
4005,13627
4006,13805
4007,13676
4008,13479
4009,13617
4010,13465
4011,13622
4012,13573
4013,13569
4014,13476
4015,13531
4016,13451
4017,13526
4018,13456
4019,13432
4020,13411
4021,13382
4022,13417
4023,13332
4024,13446
4025,13267
4026,13291
4027,13297
4028,13458
4029,13366
4030,13255
4031,13385
4032,13257
4033,13220
4034,13308
4035,13227
4036,13156
4037,13108
4038,13073
4039,13113
4040,13049
4041,13158
4042,13046
4043,13080
4044,13111
4045,13171
4046,13029
4047,13038
4048,13024
4049,13076
4050,12959
4051,12984
4052,12986
4053,12953
4054,13022
4055,13016
4056,12910
4057,12892
4058,12919
4059,12903
4060,12839
4061,12837
4062,12831
4063,12837
4064,12929
4065,12707
4066,12923
4067,12884
4068,12757
4069,12687
4070,12773
4071,12701
4072,12778
4073,12635
4074,12610
4075,12688
4076,12730
4077,12627
4078,12537
4079,12592
4080,12620
4081,12532
