BirthdayYear,Age,Gender,FarmerSince,New_Equipment,Yield
1980,44,0,1999,0.0,21.392863343530518
1954,70,1,2004,0.0,23.875511862603616
1984,40,0,1978,0.0,19.993294294790438
1972,52,0,2006,0.0,18.802623903739168
1978,46,1,2015,0.0,19.48995340071963
1992,32,1,2008,0.0,16.966153658494537
1960,64,1,1981,0.0,19.91366363080036
1967,57,0,1990,0.0,21.082127647660627
1996,28,0,1987,0.0,18.742841411281628
1961,63,0,1980,0.0,16.776631821078073
1958,66,0,1996,0.0,21.820036986882155
1959,65,0,1993,0.0,16.974404913273403
1993,31,0,2010,0.0,19.567653682628162
1966,58,1,2012,0.0,23.10574366456874
1987,37,0,2019,1.0,25.74521609350533
1956,68,0,2003,0.0,16.119652617169073
1995,29,1,1989,0.0,17.61045278396128
1962,62,1,1982,0.0,18.368055335342888
1989,35,1,2016,0.0,17.705154780849075
1991,33,1,1977,0.0,17.206184102291758
1958,66,1,2006,0.0,17.911464734303266
1999,25,0,1974,0.0,21.24506532695471
1976,48,0,1976,1.0,26.74975149143452
1951,73,1,2013,0.0,16.680301994169213
1954,70,1,1981,0.0,24.244054810858035
1978,46,0,2010,0.0,21.808337823152726
1986,38,1,1973,0.0,23.54899846171537
1987,37,0,2009,0.0,17.76762905364124
1968,56,0,1988,0.0,17.51152394935025
1957,67,1,1970,0.0,21.72025248545962
1997,27,0,2012,0.0,20.94444295060627
1994,30,0,1982,0.0,20.73484572751997
1950,74,0,2019,0.0,19.357628121876086
1971,53,0,2011,0.0,19.543597343525505
1966,58,1,2014,0.0,21.720915120427932
1956,68,1,1994,0.0,18.70916108472293
1974,50,1,2013,0.0,16.969025699064844
1994,30,1,2014,0.0,20.642338610607453
1953,71,1,2003,0.0,22.73460821394433
1985,39,0,2004,0.0,17.011692490104778
1955,69,0,1986,0.0,19.938440580222544
1980,44,0,1995,0.0,15.675278430957466
1968,56,0,1990,0.0,22.304995757171373
1993,31,1,1981,0.0,18.210150769803914
1988,36,1,1985,0.0,20.027067084903685
1976,48,0,1989,0.0,20.114110525675983
1959,65,1,1979,0.0,20.182631780996964
1975,49,0,1992,0.0,21.05494497491317
1968,56,0,2016,0.0,23.11139001686506
1988,36,1,1999,0.0,19.350237620742032
1952,72,1,1977,0.0,19.553597829599344
1994,30,1,1974,0.0,17.749539333378628
1962,62,0,1981,0.0,16.422846479771735
1999,25,1,2011,0.0,18.832307071925758
1977,47,0,1983,0.0,20.866236696541154
1969,55,1,1981,0.0,19.529225315007064
1977,47,0,1993,0.0,22.611886832210025
1957,67,1,2014,1.0,24.949686681913736
1990,34,0,1986,0.0,22.858398953171104
1988,36,0,1970,0.0,20.26598401972178
1950,74,1,2011,0.0,18.896294502870226
1952,72,0,2006,0.0,17.388005923755973
1962,62,1,1980,0.0,15.327514699655115
1977,47,1,2011,0.0,18.64683879529404
1998,26,1,1975,0.0,21.378339709132888
1974,50,0,1984,0.0,19.129796738253557
1982,42,1,2010,0.0,18.078401597105966
1987,37,0,2009,0.0,19.776766901910605
1955,69,1,1992,0.0,19.838252197620047
1993,31,1,1992,0.0,19.03313228573192
1994,30,0,2007,0.0,21.090021044471477
1981,43,0,2007,0.0,19.584719071543642
1994,30,1,2018,0.0,23.072633200145848
1996,28,0,1981,0.0,18.986566113031426
1970,54,1,1976,0.0,18.593916235609196
1965,59,0,2006,0.0,19.391077745705264
1970,54,0,1985,0.0,21.61934759364108
1960,64,1,2007,0.0,21.038369546586768
1986,38,0,2009,0.0,18.921551122638654
1985,39,1,2004,0.0,17.974276353598253
1984,40,1,2009,0.0,17.337020682220764
1968,56,0,1998,0.0,17.658153851909297
1969,55,1,2008,0.0,23.116560481561674
1967,57,0,1986,0.0,18.434866281136962
1996,28,0,1995,0.0,18.39993119174158
1990,34,1,1989,0.0,21.433361070945853
1998,26,0,2015,0.0,20.006425857956234
1963,61,1,1994,0.0,22.06437321564488
1964,60,1,2007,0.0,22.58344532610836
1980,44,0,2008,0.0,22.251100370580048
1950,74,0,2006,0.0,19.004125217337318
1952,72,1,1988,0.0,14.861432176275564
1965,59,1,1990,0.0,16.77663044574841
1972,52,1,2001,0.0,20.146801713221215
1960,64,0,1997,0.0,22.199869882474065
1961,63,0,2008,0.0,18.123499992730153
1959,65,1,2010,0.0,20.831497266928995
1981,43,0,1981,0.0,19.17620482010957
1965,59,1,2016,0.0,23.25014117356291
1957,67,0,1984,0.0,18.877486499721485
1987,37,1,1997,0.0,21.623350419007807
1961,63,1,1990,0.0,19.72505858349714
1973,51,1,1985,0.0,20.599780669281365
1977,47,1,1992,0.0,18.992232087491896
1957,67,1,1995,0.0,20.676491647646785
1977,47,1,1984,0.0,15.93221818971106
1985,39,0,2006,0.0,17.39427424739102
1975,49,1,1981,0.0,18.049288523495036
1957,67,1,1973,0.0,21.240197243202182
1999,25,1,2004,0.0,19.30729584659516
1977,47,1,2000,0.0,15.515455961766335
1977,47,1,1996,0.0,20.035982522901836
1986,38,0,2001,0.0,16.968686918205254
1990,34,1,2002,0.0,21.72552534069617
1985,39,1,1982,0.0,21.022283766071702
1976,48,1,2006,0.0,17.077618125845238
1966,58,1,2013,0.0,20.803999183252397
1958,66,0,1971,0.0,23.23735384236346
1982,42,0,2007,0.0,17.29730736660415
1969,55,1,2006,0.0,20.187327408022888
1962,62,1,2019,0.0,20.480767792944796
1977,47,0,1974,0.0,18.76049970729838
1997,27,1,1987,0.0,20.6142905476995
1978,46,0,2017,0.0,18.879954140346282
1962,62,1,1986,0.0,17.252174529513432
1995,29,0,1971,0.0,21.14740571344464
1984,40,0,2018,0.0,18.907079363702792
1955,69,1,2011,0.0,17.490293766412247
1967,57,1,2004,1.0,25.88117209523149
1954,70,1,1983,0.0,20.46118075554788
1996,28,1,1981,0.0,23.0682008311485
1974,50,0,2002,0.0,20.983620359896282
1951,73,0,1976,0.0,19.161848151495093
1959,65,1,2008,0.0,21.327441547760074
1979,45,0,2014,0.0,17.98033108825874
1999,25,1,1978,0.0,22.924678689431683
1994,30,1,1974,0.0,18.82653873315377
1954,70,1,1973,0.0,16.651362973981072
1982,42,0,2001,0.0,18.798870720386542
1950,74,1,1974,0.0,18.947488516579902
1967,57,0,2013,0.0,21.843041138104073
1981,43,1,1977,0.0,17.927937751275845
1996,28,0,1982,0.0,19.037098774134662
1998,26,0,1973,0.0,20.07752376378415
1960,64,0,1980,0.0,19.991692524012873
1970,54,0,1984,0.0,23.169773683903557
1975,49,1,2015,0.0,21.264898548996022
1974,50,0,1987,1.0,23.366428465012493
1971,53,0,1989,0.0,21.305370009395418
1976,48,1,1970,0.0,19.29309741365981
1998,26,0,1970,0.0,23.512960752065787
1962,62,1,1980,0.0,19.498969867734477
1982,42,0,1998,0.0,21.518804598893556
1983,41,1,1998,0.0,22.185290249469272
1990,34,0,1993,0.0,19.37683551065329
1984,40,0,1989,0.0,19.73322477831567
1950,74,0,1999,0.0,19.138995528219006
1970,54,0,2007,0.0,21.265289983871202
1997,27,1,1974,0.0,24.956738113852687
1955,69,0,2014,0.0,21.166844996179563
1977,47,1,1979,0.0,20.693621087507083
1966,58,1,1975,0.0,18.423022418710385
1954,70,1,1973,0.0,22.14765563505625
1980,44,1,1973,0.0,20.354765979471175
1954,70,0,1976,0.0,24.62340633948305
1987,37,0,2017,0.0,23.459707473328194
1952,72,0,2002,0.0,20.2415356991168
1972,52,0,1978,0.0,20.65528646342171
1986,38,0,1995,0.0,19.977672234227526
1986,38,0,2016,0.0,18.034161553263576
1959,65,1,2010,0.0,21.580442078795297
1959,65,1,1990,1.0,24.581805122495325
1968,56,0,1991,0.0,24.25819226363321
1966,58,0,2002,0.0,20.137003106735804
1970,54,0,2002,0.0,17.52603116069375
1963,61,1,2017,0.0,20.89558703036842
1958,66,0,1974,0.0,21.69891361681945
1995,29,0,1990,0.0,21.091316721763643
1950,74,0,1996,0.0,20.627226512720757
1994,30,1,2010,0.0,19.746802247945265
1962,62,1,1970,0.0,20.548416535133477
1953,71,0,1985,0.0,20.34967416641602
1950,74,1,2004,0.0,17.732532493372652
1998,26,1,2005,0.0,23.986615636443144
1989,35,1,2013,0.0,20.62586035703769
1981,43,0,2001,1.0,25.053867547407012
1983,41,0,1998,0.0,23.37357828739376
1977,47,1,2008,0.0,17.2277687085925
1980,44,1,2016,0.0,24.483118094171218
1957,67,1,1992,0.0,18.43310064084028
1988,36,0,1984,0.0,22.896927640617072
1975,49,1,1995,0.0,18.061549353083635
1983,41,1,2006,0.0,18.2055583422874
1952,72,0,1994,0.0,21.202417707500928
1999,25,1,1971,0.0,20.434382214592894
1961,63,1,1981,0.0,18.139593535060676
1950,74,0,1988,0.0,18.316665616326656
1993,31,1,2001,0.0,19.205948430104662
1954,70,1,1992,0.0,22.19845016913344
1979,45,1,1974,0.0,20.581735811467322
1979,45,1,1994,0.0,21.120398392929697
1966,58,0,2004,0.0,18.93401702839152
1997,27,0,1998,1.0,25.949048171989244
1996,28,0,2007,0.0,17.233915359045213
1972,52,1,2014,0.0,18.287893879658665
1964,60,0,1989,0.0,21.926741312838665
1986,38,0,2016,0.0,20.624065200199244
1970,54,1,2005,0.0,23.6334620159912
1963,61,0,1976,0.0,21.29487796925035
1951,73,1,1991,0.0,17.481821148197454
1960,64,1,1987,0.0,21.621122513964472
1988,36,1,1990,0.0,17.35722198317933
1987,37,0,1991,0.0,21.377581238913187
1983,41,0,2008,0.0,19.507378222664485
1987,37,1,1981,0.0,18.607394760038275
1999,25,0,1980,0.0,20.042151121651855
1983,41,1,1981,0.0,17.626680063527825
1967,57,0,1995,0.0,19.366622577199347
1979,45,0,1999,0.0,15.851739902888607
1964,60,0,1984,0.0,22.175489753496556
1976,48,0,1977,0.0,20.599587817591008
1983,41,0,2012,0.0,19.703851447318574
1987,37,1,1987,0.0,20.99719782517038
1982,42,0,1979,1.0,22.735123564103354
1973,51,0,1977,0.0,19.503836005100275
1964,60,0,2007,0.0,21.209932478651208
1979,45,0,2004,0.0,18.31019782584665
1991,33,0,1989,0.0,22.362940630301757
1966,58,1,1981,0.0,19.55316912598721
1954,70,1,2018,0.0,16.40032407750035
1978,46,1,1972,0.0,20.482818873377205
1953,71,0,1989,0.0,19.39509842906238
1959,65,0,2019,0.0,23.982416278373357
1966,58,1,1981,0.0,19.44650018594053
1959,65,1,1993,0.0,21.68536410652189
1966,58,1,1985,0.0,19.20801458481498
1969,55,1,1979,0.0,16.79184608623348
1973,51,0,1988,0.0,20.597117167726193
1954,70,1,2010,0.0,20.642482551535167
1983,41,0,1983,0.0,21.860797408729397
1955,69,1,1983,0.0,16.573014006635496
1951,73,0,1991,0.0,20.987506785790742
1962,62,0,1973,0.0,20.858184454555683
1992,32,0,2016,0.0,20.697228916289767
1992,32,1,2003,0.0,14.96048314703864
1997,27,0,1987,0.0,22.0404666556706
1960,64,0,2003,0.0,17.840941108123918
1996,28,1,1987,0.0,21.81083255789946
1972,52,1,2009,0.0,23.442950430230987
1965,59,1,2000,0.0,21.607419203785973
1980,44,1,2011,1.0,25.513345435111834
1960,64,1,1989,0.0,19.64249431900064
1965,59,1,2005,0.0,20.30497398606494
1957,67,0,2011,1.0,22.95299059170705
1953,71,0,1979,0.0,20.86342904673169
1989,35,1,1972,0.0,19.665797104947917
1953,71,1,1990,0.0,17.68550675554054
1974,50,0,2005,0.0,18.071319254943706
1952,72,0,1979,0.0,19.92958774076018
1981,43,0,1976,0.0,17.364381172709912
1952,72,1,1991,1.0,25.09622802702483
1976,48,0,1992,0.0,22.493583876922113
1978,46,0,1981,0.0,20.38025379597334
1981,43,1,2008,0.0,19.621885988443747
1999,25,1,1982,0.0,18.446037137093636
1968,56,1,2009,0.0,20.830885364018663
1970,54,0,1982,0.0,17.036115539197723
1954,70,1,2002,1.0,24.79525978784994
1967,57,0,2000,0.0,20.26614405995609
1977,47,0,2017,0.0,18.728559207410495
1991,33,1,1997,0.0,20.55089119018344
1971,53,0,1988,0.0,23.8923713934439
1970,54,1,1990,0.0,21.012395041762993
1955,69,1,2001,0.0,22.374611908335243
1950,74,1,1995,0.0,21.703325756923075
1954,70,1,1982,0.0,22.966955852273887
1990,34,0,1998,0.0,19.057216697586412
1961,63,1,1976,0.0,15.99416060996682
1975,49,0,2016,0.0,19.38683208363499
1995,29,0,1995,0.0,18.075807151016583
1983,41,1,1975,0.0,18.94368744446243
1998,26,0,2001,0.0,18.47708949806486
1963,61,1,2005,0.0,20.981147841640105
1975,49,1,1992,0.0,22.842299004578773
1994,30,1,1980,0.0,22.341281660953182
1976,48,0,1990,0.0,19.803725719800706
1958,66,1,1988,0.0,16.31700633822982
1975,49,1,2003,0.0,18.454953501537343
1996,28,0,2018,0.0,17.108414208696217
1971,53,1,2016,0.0,19.87382586481738
1996,28,1,2019,0.0,21.52006775591403
1979,45,1,2013,0.0,24.21630268186253
1992,32,1,2004,0.0,20.17939396488189
1997,27,1,2018,0.0,15.64793664873752
1966,58,1,2000,0.0,16.87752858409712
1975,49,0,2015,0.0,19.635060977514627
1985,39,1,1998,0.0,23.783253206663638
1950,74,1,1975,0.0,22.080205582411185
1957,67,1,2005,0.0,16.521217292116642
1998,26,1,2000,0.0,16.96606643523939
1984,40,0,2001,0.0,15.115561553310878
1964,60,1,2009,0.0,21.343490136883062
1996,28,0,1989,0.0,18.715904478730412
1971,53,1,1991,0.0,18.665703474465403
1963,61,1,1972,0.0,21.950914842502964
1975,49,0,1977,0.0,17.96905963303695
1977,47,0,2014,0.0,18.070361360219675
1972,52,1,1988,0.0,20.368277787657238
1963,61,1,2000,0.0,19.65317721674314
1973,51,1,2001,0.0,21.804461490863297
1951,73,1,1984,0.0,17.870696646236475
1994,30,1,2008,0.0,20.55091659735233
1975,49,1,2000,0.0,19.062997596783223
1963,61,0,1972,0.0,19.619304058374766
1956,68,1,2001,0.0,19.606470342099712
1952,72,1,1979,0.0,18.947175403813002
1996,28,1,1997,1.0,26.669425295239854
1972,52,0,1996,0.0,20.28886522397776
1995,29,0,2017,0.0,17.434827830468148
1992,32,0,2015,0.0,20.407056442279732
1996,28,1,2009,0.0,19.177575649934756
1994,30,0,2012,0.0,19.03667156061341
1967,57,1,2000,0.0,21.30695758114253
1987,37,1,2003,0.0,19.434114663328916
1984,40,1,1974,0.0,20.251103917843043
1964,60,1,1980,0.0,21.26253343903469
1974,50,1,1976,0.0,19.93860666179048
1986,38,1,1977,0.0,15.288470847614484
1977,47,1,1986,0.0,22.010037799753984
1959,65,0,2013,0.0,16.122757156877803
1988,36,0,2019,0.0,17.737813275178897
1966,58,0,2008,0.0,19.20343449230842
1988,36,1,2010,0.0,19.8979239317216
1971,53,0,1983,0.0,16.70156411869076
1975,49,1,1993,0.0,20.414437233123422
1993,31,0,1999,0.0,21.84022523297849
1974,50,0,2019,0.0,19.526631901704306
1966,58,1,1984,0.0,19.27252238215644
1962,62,0,1973,0.0,22.33935417671758
1969,55,1,1982,0.0,19.00237326066372
1974,50,0,1974,0.0,15.07315458515276
1953,71,0,2000,0.0,20.506386184236394
1959,65,0,1981,0.0,18.91037235892203
1952,72,1,1999,0.0,18.609734969996694
1990,34,1,2018,0.0,23.22890410686779
1994,30,0,1979,0.0,18.008467850412856
1967,57,0,1999,0.0,18.692507158666707
1996,28,1,1995,1.0,23.059435947547758
1985,39,0,2013,0.0,21.300402098697415
1996,28,0,1975,0.0,21.898833030279548
1971,53,1,1996,0.0,21.29803088399634
1983,41,0,1989,0.0,20.350794228828622
1996,28,0,1997,0.0,20.70361688507224
1957,67,1,1989,0.0,21.028808145787544
1989,35,1,1981,0.0,22.20794541967223
1998,26,1,2014,0.0,24.33168485415832
1993,31,1,1990,0.0,20.871953070449237
1968,56,0,1999,0.0,18.71880628012265
1991,33,1,2018,0.0,15.752094511474727
1990,34,1,1979,0.0,21.9415835983873
1986,38,0,1974,0.0,22.460269624934924
1955,69,1,2006,0.0,18.874778231536123
1975,49,1,1977,0.0,20.23347222306987
1983,41,0,1999,0.0,21.518599388613428
1994,30,1,1986,0.0,16.885453461741477
1955,69,1,1972,0.0,15.901414605215937
1986,38,0,1990,0.0,19.079144741774513
1982,42,1,1985,0.0,18.43860735892779
1971,53,1,2001,0.0,22.99956271871777
1970,54,0,1996,0.0,20.138170270969642
1955,69,0,1975,0.0,21.78046678683607
1955,69,1,2011,0.0,15.794074841895315
1997,27,1,1985,0.0,19.57396971669159
1953,71,1,2014,0.0,19.066490546112757
1979,45,0,1972,0.0,20.379934922043606
1960,64,1,2009,1.0,26.571414825135253
1979,45,1,1989,0.0,19.26807070980331
1980,44,0,2009,0.0,22.051825705613425
1973,51,1,1976,0.0,19.882703051801137
1958,66,1,1980,0.0,18.63473339350053
1952,72,1,1998,0.0,19.44874725383479
1980,44,0,1972,0.0,15.502612210221645
1989,35,0,1990,0.0,22.23553030532239
1986,38,1,2001,0.0,19.806886831741142
1985,39,1,1999,0.0,21.051850882650236
1973,51,0,2008,0.0,22.400805587337835
1980,44,1,1980,0.0,16.413054511920894
1955,69,0,1986,0.0,14.865671867513623
1951,73,0,1994,0.0,22.976277132368633
1969,55,0,2019,0.0,18.12707777326155
1977,47,0,1994,0.0,20.01207851758686
1960,64,0,1978,0.0,19.01255905246435
1953,71,1,2014,0.0,20.14909144853841
1964,60,0,1998,0.0,22.078324751255906
1955,69,1,1984,0.0,17.74954223011586
1998,26,1,1988,0.0,23.426386891785718
1979,45,1,1984,0.0,19.365294024593947
1987,37,0,2008,0.0,23.300889485416437
1951,73,1,2004,0.0,15.38133362144061
1964,60,1,2009,0.0,18.372535821674752
1960,64,1,1982,0.0,17.547283768037985
1957,67,0,1985,1.0,22.41611494698586
1975,49,1,1972,0.0,22.523724095488554
1994,30,0,2000,1.0,23.038148041785075
1993,31,0,1970,0.0,22.002225771767048
1954,70,1,2004,1.0,26.481194671813444
1955,69,1,1985,0.0,22.247314467658633
1975,49,0,1970,0.0,16.58008153839829
1953,71,0,2019,0.0,21.305830170975806
1968,56,1,1983,1.0,27.57307417442956
1969,55,1,1976,0.0,22.022628249610765
1982,42,1,1992,0.0,19.875673428275498
1969,55,1,2004,1.0,21.561454388706114
1998,26,1,1998,0.0,20.11000413338077
1961,63,0,1991,0.0,21.148616667692394
1996,28,0,1985,0.0,19.009972395011154
1950,74,0,1998,0.0,19.827207088347848
1975,49,0,1975,0.0,21.936755908366784
1963,61,0,1987,1.0,25.43023736299046
1987,37,1,1998,0.0,22.964822934548316
1986,38,0,1994,0.0,20.450467170219596
1960,64,1,2014,0.0,19.55131816757935
1985,39,0,1971,0.0,21.868552787573005
1962,62,0,2013,0.0,21.51369768088759
1992,32,1,2001,0.0,19.682389744819282
1952,72,0,2005,0.0,22.53064585245144
1982,42,0,2001,0.0,17.50263789952334
1955,69,0,2010,0.0,19.414880653342834
1999,25,0,1989,0.0,24.731150540642073
1959,65,1,2006,0.0,22.746629870320895
1954,70,0,2011,1.0,26.91969192145449
1972,52,0,2007,0.0,18.14520641307977
1959,65,0,2002,0.0,16.1195684639393
1993,31,0,1974,0.0,19.46131827672693
1951,73,0,1975,0.0,20.94920707747098
1962,62,0,1991,0.0,22.388775870242014
1989,35,0,1990,0.0,17.787668622360577
1951,73,0,1988,0.0,20.43222849158363
1969,55,1,2012,0.0,19.414231011995447
1950,74,1,1984,0.0,20.299140832370224
1986,38,1,2003,0.0,20.936904211327718
1958,66,0,2016,0.0,19.417482581747066
1966,58,0,1976,0.0,18.771843476292275
1958,66,1,1986,0.0,19.654835086730685
1960,64,1,2013,0.0,21.077587035639066
1964,60,1,2013,0.0,21.06847176763959
1973,51,1,1974,0.0,17.91266374542263
1987,37,0,2008,0.0,17.545686853607044
1984,40,1,1971,0.0,21.95985674575112
1979,45,0,1996,0.0,17.34930578513262
1980,44,1,2014,0.0,18.729608792028653
1998,26,0,1993,0.0,19.613546354990675
1954,70,0,2010,0.0,20.083692876497498
1993,31,0,2016,0.0,19.90329823166577
1999,25,0,1997,0.0,21.325183888912516
1963,61,1,2016,0.0,23.10742372944135
1960,64,0,1970,0.0,19.874101462672268
1958,66,0,1990,0.0,18.143048609556732
1983,41,1,1997,0.0,20.557713808858576
1961,63,1,1972,0.0,19.43561251396758
1984,40,1,1999,0.0,19.10140416077519
1984,40,1,1970,0.0,21.452814721010434
1950,74,0,2014,0.0,17.625050749886086
1989,35,1,2016,0.0,18.923781505132357
1971,53,0,2014,1.0,24.607329829177097
1978,46,1,1987,0.0,21.640828682936583
1957,67,0,2018,0.0,21.228089558702532
1960,64,1,2002,0.0,21.9616978316959
1990,34,1,1984,0.0,18.612641942686952
1986,38,1,1993,0.0,23.43291651253477
1963,61,1,2005,0.0,19.364143192544073
1979,45,0,2003,0.0,21.180411587928326
1984,40,1,1995,0.0,20.398971739129028
1970,54,0,2009,0.0,18.537519779194014
1986,38,0,1991,0.0,19.354922276578993
1954,70,1,1985,1.0,26.182530733486455
1968,56,1,2009,0.0,21.089849649319362
1963,61,0,2011,0.0,20.70042738903304
1975,49,0,1985,0.0,22.31283557980001
1953,71,0,1974,0.0,22.55109222802543
1974,50,0,1975,1.0,24.631651132006905
1994,30,0,2011,0.0,18.422296032775648
1991,33,1,1993,0.0,17.711708746848487
1974,50,1,1999,0.0,20.937388149996536
1967,57,0,2006,0.0,22.816499201276066
1989,35,1,2001,0.0,20.453661887478212
1957,67,0,1988,0.0,19.66425006635408
1988,36,1,2014,0.0,22.056726119260002
1989,35,0,1997,0.0,18.322369524713707
1963,61,1,2016,0.0,19.802004777972567
1981,43,1,1977,0.0,17.895820324498732
1987,37,0,2012,0.0,21.318727530250637
1982,42,1,1970,0.0,17.74120975198801
1972,52,0,1973,0.0,21.98702922915379
1964,60,0,1991,0.0,19.199794886839605
1982,42,1,1991,0.0,23.906123311291015
1974,50,0,1999,0.0,15.535916234730436
1966,58,1,1996,0.0,20.53845612607807
1982,42,1,1996,0.0,20.77988243923376
1996,28,0,1982,0.0,19.0994933892469
1951,73,1,2008,0.0,24.161661439275996
1963,61,0,1996,1.0,28.135842370635732
1989,35,0,2008,0.0,21.27143178625572
1989,35,1,2007,0.0,19.039298471117036
1988,36,0,1977,1.0,24.128232809755144
1955,69,1,1981,0.0,18.157212669856285
1955,69,1,1993,0.0,21.00943159813219
1952,72,0,1987,0.0,16.557233460636667
1956,68,1,1984,0.0,20.188979124462225
1957,67,0,1985,0.0,20.265861900768332
1991,33,0,2002,0.0,17.834725222870784
1964,60,0,1979,0.0,20.96661089096218
1996,28,0,2016,0.0,19.201888386542784
1978,46,1,1993,0.0,20.058152234096156
1982,42,0,2014,0.0,19.827609438313953
1979,45,0,1988,0.0,18.95326322821176
1988,36,0,1996,0.0,19.417346642932134
1976,48,1,2014,0.0,21.08955338053213
1985,39,1,2010,0.0,22.224576435076454
1978,46,0,2000,0.0,21.615933700375308
1987,37,1,1990,0.0,22.0256476481398
1982,42,1,1985,0.0,17.015151329991237
1986,38,0,1992,0.0,18.33237942135623
1976,48,0,1983,0.0,17.961321046805104
1982,42,1,1992,1.0,22.735790011797935
1953,71,1,2010,0.0,19.17244303900581
1971,53,1,1987,0.0,17.571203561053323
1951,73,0,2005,0.0,19.337267944042935
1959,65,1,1981,0.0,18.726123792690515
1954,70,1,2006,0.0,22.607343408770465
1959,65,1,1980,0.0,19.686796418634973
1982,42,1,1974,0.0,23.43109665180694
1987,37,0,1990,0.0,23.0800079777724
1962,62,0,2001,0.0,19.585129569776424
1980,44,0,1998,0.0,19.791830874691094
1996,28,1,1976,0.0,21.549344901287455
1985,39,0,2005,0.0,17.075166562820172
1994,30,1,2009,0.0,21.632988857262436
1973,51,1,1996,0.0,23.041708852214292
1964,60,0,1975,0.0,18.369218267783328
1978,46,1,2007,0.0,20.211905368091884
1957,67,1,1973,0.0,18.86699417264039
1954,70,1,2015,0.0,22.006389076560264
1978,46,0,2004,0.0,23.374696888131815
1996,28,0,1979,0.0,17.345588177261707
1953,71,0,2007,0.0,20.178263444619827
1961,63,0,2019,0.0,20.72624199403696
1994,30,0,1999,0.0,21.407060294594963
1951,73,0,2011,0.0,18.691104410442584
1976,48,0,1978,0.0,18.956077616467027
1980,44,0,1985,0.0,23.04369047462911
1985,39,0,1973,0.0,16.8920611193911
1985,39,0,1995,0.0,20.2541587014705
1975,49,1,1998,0.0,18.94801448630413
1992,32,0,1997,0.0,19.313443276729064
1976,48,1,1980,0.0,23.45937732647404
1954,70,1,1997,0.0,20.065857972433736
1969,55,0,2013,0.0,22.96122244423662
1960,64,0,2001,0.0,22.815426085552968
1959,65,1,1993,0.0,22.219734762212934
1989,35,0,2011,0.0,17.12197469381418
1987,37,0,2008,0.0,19.97783098273215
