Id,OS,Spendings,Subscribed
id01150,iOS,8457,0
id01151,Android,1398,0
id01152,Other,2870,0
id01153,Other,5510,0
id01154,Other,1279,0
id01155,iOS,12115,0
id01156,iOS,10956,0
id01157,Other,857,0
id01158,Other,5952,1
id01159,Android,817,0
id01160,Other,5077,0
id01161,Android,1314,1
id01162,Other,2166,1
id01163,Android,2070,1
id01164,iOS,9058,0
id01165,Android,1203,0
id01166,Other,2406,1
id01167,Other,2066,0
id01168,iOS,10998,0
id01169,iOS,11468,0
id01170,iOS,13216,1
id01171,Other,1663,1
id01172,iOS,10721,0
id01173,Android,0,0
id01174,Other,642,0
id01175,Other,5707,0
id01176,Android,1663,1
id01177,iOS,10824,0
id01178,Android,4055,1
id01179,iOS,7481,0
id01180,Other,992,0
id01181,Other,0,1
id01182,Other,2928,1
id01183,Other,2191,0
id01184,iOS,8894,0
id01185,Other,3822,1
id01186,Android,0,0
id01187,iOS,12632,0
id01188,Other,2498,0
id01189,iOS,10862,0
id01190,Other,0,0
id01191,iOS,7839,1
id01192,Android,7160,1
id01193,Android,292,1
id01194,Android,3504,1
id01195,Android,902,0
id01196,Android,2957,1
id01197,Android,0,1
id01198,iOS,9554,0
id01199,Other,2889,0
id01200,Other,2952,0
id01201,iOS,12054,0
id01202,iOS,10007,0
id01203,Other,2833,0
id01204,Android,1804,1
id01205,Android,1011,0
id01206,Android,0,1
id01207,iOS,12296,0
id01208,Other,541,0
id01209,iOS,11768,0
id01210,Other,53,1
id01211,Android,3176,1
id01212,iOS,7474,0
id01213,iOS,9734,1
id01214,iOS,7633,0
id01215,iOS,10564,0
id01216,Other,1929,0
id01217,Android,5778,0
id01218,iOS,8958,0
id01219,Android,2137,0
id01220,iOS,10171,0
id01221,Android,4545,1
id01222,iOS,8308,0
id01223,Other,2442,0
id01224,Android,3895,1
id01225,Android,1240,1
id01226,Other,4125,0
id01227,Other,0,0
id01228,iOS,11861,0
id01229,Other,3717,0
id01230,Android,0,1
id01231,iOS,11216,0
id01232,Other,1939,0
id01233,Android,0,1
id01234,iOS,9021,1
id01235,Other,1899,1
id01236,Other,4421,0
id01237,Other,7174,1
id01238,Other,6713,0
id01239,Other,6937,0
id01240,Android,1594,1
id01241,Other,67,0
id01242,iOS,8991,0
id01243,Android,1635,0
id01244,Android,4304,1
id01245,Other,3653,0
id01246,iOS,9453,0
id01247,Android,2415,1
id01248,Android,3148,1
id01249,Android,3167,1
id01250,Android,3987,1
id01251,Android,2304,0
id01252,Other,2534,0
id01253,Other,3730,0
id01254,Android,896,0
id01255,iOS,9190,0
id01256,Android,1570,1
id01257,Android,1300,0
id01258,Android,4337,1
id01259,iOS,9871,0
id01260,iOS,13792,0
id01261,iOS,8155,0
id01262,Android,3664,1
id01263,Android,1618,1
id01264,iOS,13112,0
id01265,Android,1148,1
id01266,iOS,11589,0
id01267,iOS,13823,0
id01268,iOS,9083,0
id01269,Android,4356,1
id01270,Other,6019,0
id01271,Android,2629,1
id01272,Other,3993,1
id01273,Other,1516,0
id01274,iOS,9245,0
id01275,Android,3571,1
id01276,iOS,10271,0
id01277,Other,693,0
id01278,iOS,10590,0
id01279,iOS,8798,0
id01280,iOS,12054,1
id01281,iOS,8845,1
id01282,Other,3786,0
id01283,iOS,13233,0
id01284,Android,556,1
id01285,iOS,12720,1
id01286,iOS,7199,0
id01287,Android,3468,0
id01288,Android,0,0
id01289,Other,9280,0
id01290,Android,0,1
id01291,Android,505,1
id01292,iOS,5503,0
id01293,Other,1580,1
id01294,Other,3321,1
id01295,Other,3032,0
id01296,Other,1075,1
id01297,iOS,7639,0
id01298,Android,0,1
id01299,iOS,9703,0
id01300,Other,2987,0
id01301,Other,882,1
id01302,Other,1977,0
id01303,iOS,10485,1
id01304,Android,1503,1
id01305,Android,800,0
id01306,Android,158,1
id01307,Android,0,1
id01308,Android,0,1
id01309,Android,0,1
id01310,iOS,12396,0
id01311,Other,2225,0
id01312,iOS,11113,0
id01313,Other,1901,1
id01314,Android,684,1
id01315,Android,3298,0
id01316,Android,936,1
id01317,Android,3357,1
id01318,Android,4178,1
id01319,Other,5843,0
id01320,Android,2454,1
id01321,Other,3487,0
id01322,Other,3949,0
id01323,Other,2024,1
id01324,iOS,9069,0
id01325,Other,3946,1
id01326,iOS,9976,0
id01327,Android,663,1
id01328,Android,5690,0
id01329,Android,3629,1
id01330,Other,1568,1
id01331,iOS,7868,0
id01332,Other,3694,1
id01333,iOS,10332,0
id01334,Other,1333,0
id01335,Android,0,1
id01336,Other,3170,0
id01337,Android,2491,0
id01338,Android,3668,0
id01339,iOS,12817,0
id01340,iOS,10215,0
id01341,iOS,10433,1
id01342,Android,1370,0
id01343,iOS,12969,0
id01344,iOS,12137,0
id01345,Android,710,1
id01346,Other,5955,0
id01347,Android,3799,1
id01348,Android,3619,0
id01349,iOS,8543,0
id01350,Other,3620,1
id01351,Other,1467,0
id01352,Other,5611,0
id01353,Android,1678,1
id01354,Other,4590,1
id01355,Android,823,1
id01356,iOS,11495,0
id01357,iOS,9333,0
id01358,Android,1841,1
id01359,Android,1344,0
id01360,iOS,9482,0
id01361,Android,0,0
id01362,Other,4787,0
id01363,Other,2633,0
id01364,Android,1847,0
id01365,Android,1872,0
id01366,Other,938,0
id01367,Android,0,0
id01368,iOS,11207,0
id01369,Android,2213,0
id01370,Android,0,1
id01371,Other,3566,0
id01372,iOS,11693,0
id01373,Android,2451,1
id01374,Android,3567,1
id01375,Other,6347,1
id01376,Other,2688,0
id01377,iOS,11246,0
id01378,Other,3038,0
id01379,iOS,9222,0
id01380,Other,1961,1
id01381,Other,4529,0
id01382,iOS,11018,0
id01383,Other,3097,1
id01384,Android,3585,0
id01385,Other,5166,0
id01386,Android,3324,0
id01387,Android,0,1
id01388,Android,0,1
id01389,Other,503,0
id01390,Android,2038,0
id01391,Android,2928,1
id01392,Android,1636,1
id01393,Other,744,1
id01394,iOS,13696,0
id01395,Other,6065,1
id01396,Other,2182,1
id01397,iOS,11725,0
id01398,iOS,10959,0
id01399,Other,5381,1
id01400,Other,4799,1
id01401,Android,1374,0
id01402,Android,0,1
id01403,iOS,12657,0
id01404,Android,0,0
id01405,Other,2010,0
id01406,iOS,12135,0
id01407,Android,335,1
id01408,Android,3071,0
id01409,iOS,11388,0
id01410,Android,363,1
id01411,Android,2377,1
id01412,Android,4718,1
id01413,Android,0,1
id01414,iOS,11061,0
id01415,Android,2734,0
id01416,Android,2663,0
id01417,iOS,10162,0
id01418,Other,5645,1
id01419,Android,2312,1
id01420,iOS,14419,0
id01421,Other,4973,1
id01422,Other,4290,0
id01423,Android,3192,0
id01424,iOS,6535,0
id01425,Other,2570,0
id01426,Android,583,0
id01427,Other,5644,1
id01428,iOS,12838,0
id01429,Other,2081,0
id01430,Android,5116,1
id01431,Android,2764,1
id01432,Android,516,1
id01433,Android,107,1
id01434,Other,3735,0
id01435,Other,810,0
id01436,iOS,6148,1
id01437,Other,1100,1
id01438,Android,0,1
id01439,Android,3813,1
id01440,Other,2219,0
id01441,Android,2875,0
id01442,Other,5198,1
id01443,Other,0,1
id01444,iOS,12932,0
id01445,Android,1348,1
id01446,Android,1097,1
id01447,Other,1185,0
id01448,Other,2476,1
id01449,iOS,11427,0
id01450,Android,3514,1
id01451,Other,1155,0
id01452,Android,1893,1
id01453,Android,1287,1
id01454,iOS,10637,0
id01455,Other,2624,1
id01456,Android,3069,0
id01457,Android,3219,1
id01458,Android,0,1
id01459,Android,4739,1
id01460,Android,2965,1
id01461,Other,0,0
id01462,iOS,11910,0
id01463,Android,3499,0
id01464,iOS,13328,0
id01465,iOS,10580,0
id01466,Android,2605,0
id01467,Other,4786,0
id01468,Other,3100,1
id01469,iOS,13778,0
id01470,Other,4968,0
id01471,Android,1702,1
id01472,Android,2144,0
id01473,Android,2900,1
id01474,Other,174,0
id01475,iOS,9886,0
id01476,Android,0,1
id01477,Android,3575,1
id01478,Android,2071,1
id01479,Other,5380,0
id01480,Other,4397,1
id01481,iOS,11355,0
id01482,Android,1933,1
id01483,iOS,9304,0
id01484,Other,4020,0
id01485,Android,5205,1
id01486,Other,3985,1
id01487,iOS,10479,0
id01488,iOS,7843,0
id01489,Other,7121,0
id01490,iOS,6463,0
id01491,Android,76,0
id01492,Android,0,0
id01493,Android,701,1
id01494,Android,0,1
id01495,Android,97,1
id01496,iOS,10461,0
id01497,Other,2390,1
id01498,Android,1016,1
id01499,iOS,11338,0
id01500,Other,5237,0
id01501,Android,2429,0
id01502,iOS,10211,0
id01503,Android,1552,1
id01504,Other,2429,0
id01505,Android,3044,0
id01506,Android,2982,1
id01507,Other,3473,1
id01508,Android,2668,1
id01509,iOS,9432,0
id01510,iOS,11540,1
id01511,Other,2602,0
id01512,Android,4543,1
id01513,Android,2242,1
id01514,Android,3817,1
id01515,iOS,14241,1
id01516,Android,0,1
id01517,Android,5887,1
id01518,Android,4744,1
id01519,iOS,9633,0
id01520,iOS,9513,1
id01521,Android,2974,1
id01522,Android,3406,1
id01523,Other,5863,0
id01524,Other,648,0
id01525,iOS,7304,0
id01526,iOS,13137,0
id01527,iOS,10185,1
id01528,iOS,13064,0
id01529,Android,2438,1
id01530,Other,6312,0
id01531,Other,3029,1
id01532,Other,4773,0
id01533,Android,4889,0
id01534,Other,799,1
id01535,iOS,10588,0
id01536,Other,1049,1
id01537,Android,849,0
id01538,Android,3545,1
id01539,iOS,13603,0
id01540,Android,6464,1
id01541,Android,3988,0
id01542,Android,729,0
id01543,iOS,10165,0
id01544,Android,4292,0
id01545,Android,0,1
id01546,Other,154,0
id01547,iOS,11534,0
id01548,Other,0,0
id01549,Android,1504,1
id01550,Android,1807,1
id01551,Other,3611,1
id01552,Android,2845,1
id01553,Android,2347,1
id01554,iOS,9975,0
id01555,iOS,6234,0
id01556,iOS,6314,1
id01557,Android,0,0
id01558,Other,4300,0
id01559,iOS,7275,0
id01560,Android,1968,0
id01561,Android,2805,1
id01562,Other,5409,0
id01563,Android,2362,0
id01564,Android,0,1
id01565,Other,280,0
id01566,iOS,8328,1
id01567,Android,2368,1
id01568,Android,0,1
id01569,Other,3824,0
id01570,Android,1387,0
id01571,iOS,9585,0
id01572,iOS,12303,0
id01573,Android,5661,1
id01574,iOS,11660,1
id01575,Android,0,1
id01576,Other,2298,0
id01577,Android,2628,1
id01578,Other,3564,1
id01579,iOS,9781,0
id01580,iOS,13305,0
id01581,iOS,9934,0
id01582,Other,6153,1
id01583,Android,5236,1
id01584,Android,536,1
id01585,iOS,8555,1
id01586,Android,0,0
id01587,iOS,9020,0
id01588,Other,0,0
id01589,iOS,5417,0
id01590,iOS,9613,1
id01591,Android,4718,1
id01592,Android,4967,1
id01593,iOS,11019,0
id01594,Other,2699,0
id01595,iOS,10745,1
id01596,iOS,8142,1
id01597,Android,0,1
id01598,Android,3090,0
id01599,Android,2836,0
id01600,Android,0,0
id01601,iOS,12096,0
id01602,iOS,10567,0
id01603,iOS,10562,1
id01604,Android,2712,0
id01605,Android,0,1
id01606,Other,3985,0
id01607,Other,0,0
id01608,Android,350,0
id01609,Other,1391,0
id01610,iOS,10006,0
id01611,Other,5057,1
id01612,Other,4722,0
id01613,iOS,11355,0
id01614,Other,6167,1
id01615,Android,1087,1
id01616,Android,348,1
id01617,Android,1492,0
id01618,Other,5523,0
id01619,Android,3838,0
id01620,Android,866,1
id01621,Other,3620,1
id01622,iOS,8799,0
id01623,Android,3173,0
id01624,Android,2025,0
id01625,iOS,10527,1
id01626,Android,1201,1
id01627,Android,6340,1
id01628,Other,2321,0
id01629,Android,1767,1
id01630,Android,1505,0
id01631,Android,5482,1
id01632,Android,278,0
id01633,Other,3754,0
id01634,Other,0,1
id01635,iOS,10777,0
id01636,Android,322,0
id01637,Other,5031,0
id01638,Android,715,0
id01639,iOS,9518,0
id01640,Other,657,1
id01641,Android,333,1
id01642,Other,5264,0
id01643,iOS,9363,0
id01644,iOS,12722,1
id01645,Other,2579,0
id01646,Android,0,1
id01647,Other,1288,1
id01648,Other,3311,0
id01649,Other,4432,0
id01650,iOS,11560,0
id01651,Other,559,1
id01652,iOS,9257,0
id01653,iOS,8478,0
id01654,Android,2477,0
id01655,Android,2919,1
id01656,Android,0,0
id01657,Other,3408,1
id01658,iOS,10672,1
id01659,Android,657,1
id01660,Other,2081,0
id01661,Other,3432,0
id01662,Other,0,0
id01663,Android,740,1
id01664,Other,350,0
id01665,Other,0,0
id01666,iOS,11831,1
id01667,Other,4911,1
id01668,Android,2946,0
id01669,iOS,10347,1
id01670,iOS,7497,0
id01671,Other,1921,1
id01672,iOS,8702,0
id01673,Other,2296,0
id01674,iOS,12970,0
id01675,Android,2203,0
id01676,Other,2564,0
id01677,Other,0,0
id01678,Other,3709,0
id01679,Android,914,1
id01680,Android,2342,1
id01681,Other,4047,1
id01682,Other,2365,0
id01683,Other,513,0
id01684,Android,4052,1
id01685,iOS,10999,0
id01686,Other,0,1
id01687,Android,5355,1
id01688,iOS,10562,0
id01689,Other,978,0
id01690,iOS,8431,0
id01691,Other,4810,0
id01692,Other,1328,0
id01693,Other,2468,1
id01694,iOS,9257,0
id01695,Other,3932,1
id01696,iOS,7614,0
id01697,Android,1217,1
id01698,Other,0,0
id01699,iOS,7483,0
id01700,Other,1903,0
id01701,Other,2646,0
id01702,Android,6897,0
id01703,Android,5028,1
id01704,Android,885,1
id01705,Android,1160,0
id01706,iOS,10279,0
id01707,Android,4595,1
id01708,iOS,9138,0
id01709,iOS,10612,0
id01710,Android,2214,0
id01711,Other,3578,0
id01712,Other,3122,0
id01713,Android,0,1
id01714,Android,0,0
id01715,Other,2386,1
id01716,Android,5124,1
id01717,Other,0,0
id01718,iOS,8491,0
id01719,Android,2406,0
id01720,Other,4567,0
id01721,Other,3533,0
id01722,Other,0,0
id01723,Android,0,1
id01724,Other,106,1
id01725,Other,2688,1
id01726,Other,2835,1
id01727,Android,125,0
id01728,Android,1018,1
id01729,Android,2622,1
id01730,iOS,9398,0
id01731,iOS,7322,0
id01732,iOS,10761,1
id01733,iOS,9005,0
id01734,Other,4576,1
id01735,Other,3403,0
id01736,Android,0,1
id01737,iOS,9822,0
id01738,Android,269,1
id01739,iOS,7300,1
id01740,Android,1366,1
id01741,Android,454,1
id01742,Other,1489,1
id01743,Android,0,1
id01744,Other,3075,1
id01745,Android,406,0
id01746,Other,4765,1
id01747,iOS,8531,1
id01748,Android,2618,1
id01749,Other,5587,0
id01750,Android,0,1
id01751,Android,2449,0
id01752,iOS,9465,0
id01753,Other,238,0
id01754,iOS,11530,1
id01755,Android,1023,0
id01756,Android,0,0
id01757,Other,4272,0
id01758,Other,3527,1
id01759,Other,1548,1
id01760,iOS,8787,1
id01761,iOS,8744,0
id01762,Other,3659,0
id01763,Other,4432,1
id01764,iOS,10247,1
id01765,iOS,6881,0
id01766,Android,3964,0
id01767,iOS,10517,0
id01768,Android,2862,1
id01769,Other,4053,1
id01770,Other,4464,0
id01771,iOS,8440,0
id01772,Android,3813,1
id01773,Other,0,1
id01774,Android,5401,1
id01775,iOS,7030,0
id01776,Other,0,0
id01777,iOS,9310,0
id01778,iOS,7113,0
id01779,Android,1731,1
id01780,iOS,10436,0
id01781,Android,6172,1
id01782,iOS,6376,0
id01783,Android,2492,0
id01784,Android,1350,1
id01785,Other,920,0
id01786,iOS,6316,0
id01787,iOS,9244,0
id01788,Android,4537,1
id01789,iOS,11453,1
id01790,Android,1474,1
id01791,iOS,11843,0
id01792,Android,745,1
id01793,Other,1080,1
id01794,Android,144,0
id01795,Other,0,0
id01796,Android,2235,1
id01797,Other,259,0
id01798,iOS,11264,0
id01799,iOS,8212,0
id01800,Android,2751,1
id01801,Android,3799,0
id01802,Android,2891,0
id01803,iOS,6793,0
id01804,Other,4485,0
id01805,Other,2955,0
id01806,Other,374,0
id01807,Other,4724,0
id01808,Android,3158,1
id01809,Other,0,1
id01810,Other,894,1
id01811,Android,5197,1
id01812,iOS,11885,0
id01813,Other,4647,0
id01814,iOS,11566,0
id01815,Android,3400,1
id01816,Android,3186,1
id01817,Android,0,0
id01818,Other,1195,0
id01819,iOS,10640,0
id01820,iOS,6754,0
id01821,Android,430,0
id01822,Android,719,0
id01823,Other,4342,1
id01824,Android,1842,1
id01825,Android,1915,1
id01826,iOS,14232,0
id01827,Android,3981,1
id01828,Other,4172,0
id01829,Android,1489,1
id01830,Other,3234,1
id01831,Other,1365,0
id01832,Android,4123,0
id01833,Android,0,1
id01834,Other,2716,0
id01835,Other,2386,0
id01836,Android,0,0
id01837,iOS,7749,1
id01838,Android,0,1
id01839,Other,1180,0
id01840,Other,2702,0
id01841,Other,4035,0
id01842,Other,1175,0
id01843,Other,5106,0
id01844,Other,1309,0
id01845,Other,3279,0
id01846,Android,156,1
id01847,iOS,8726,1
id01848,Android,1431,1
id01849,Android,750,1
id01850,Other,3796,0
id01851,iOS,14071,0
id01852,iOS,11313,0
id01853,iOS,10895,0
id01854,Other,0,0
id01855,Android,717,1
id01856,iOS,11280,0
id01857,iOS,10973,0
id01858,Other,5800,0
id01859,Other,1320,0
id01860,Android,2108,1
id01861,Android,832,0
id01862,iOS,10440,0
id01863,Other,5548,0
id01864,Other,6276,0
id01865,Other,6218,1
id01866,Other,3388,0
id01867,Other,2773,0
id01868,Android,1128,0
id01869,Android,1266,0
id01870,iOS,8765,0
id01871,iOS,9569,0
id01872,iOS,11353,0
id01873,iOS,8908,0
id01874,Other,4413,0
id01875,Android,2673,1
id01876,Android,2162,1
id01877,iOS,11598,0
id01878,Android,0,0
id01879,Android,47,1
id01880,iOS,10028,1
id01881,Android,2146,1
id01882,Other,1608,1
id01883,Other,3958,0
id01884,iOS,9566,0
id01885,Android,3312,1
id01886,Android,1536,1
id01887,Other,4914,0
id01888,Android,0,1
id01889,iOS,11783,0
id01890,iOS,8971,0
id01891,Android,1358,0
id01892,Android,2132,0
id01893,Other,5286,1
id01894,Android,1554,1
id01895,iOS,12093,0
id01896,Other,995,0
id01897,iOS,7700,0
id01898,iOS,5616,1
id01899,iOS,10664,1
id01900,Other,5612,0
id01901,Other,0,1
id01902,Android,5936,1
id01903,Android,4931,1
id01904,Other,683,1
id01905,Other,2191,0
id01906,Other,2303,0
id01907,Android,964,1
id01908,Android,1642,1
id01909,iOS,7002,0
id01910,Android,5628,1
id01911,iOS,7775,0
id01912,Android,2001,1
id01913,iOS,8645,0
id01914,iOS,8497,0
id01915,Other,2213,0
id01916,Android,2104,1
id01917,Other,194,0
id01918,Android,3224,1
id01919,Other,4865,0
id01920,Other,1692,1
id01921,iOS,12432,0
id01922,Android,2257,1
id01923,Android,3219,1
id01924,Android,5189,1
id01925,Other,2597,0
id01926,Other,2553,1
id01927,iOS,11288,0
id01928,Android,932,0
id01929,iOS,12242,0
id01930,Other,3485,0
id01931,Android,0,1
id01932,Other,0,0
id01933,Other,7194,0
id01934,iOS,12096,0
id01935,Other,5599,1
id01936,iOS,6555,0
id01937,Android,1703,1
id01938,Other,2458,0
id01939,iOS,12375,0
id01940,Android,3687,1
id01941,Android,6608,0
id01942,Android,0,0
id01943,iOS,10477,0
id01944,Android,407,1
id01945,Other,4793,0
id01946,iOS,10026,0
id01947,Android,2592,0
id01948,Android,4880,0
id01949,iOS,11285,0
id01950,iOS,7613,1
id01951,Android,1722,0
id01952,iOS,13231,0
id01953,Android,1803,1
id01954,Android,439,1
id01955,Other,296,0
id01956,Android,956,1
id01957,Android,1061,0
id01958,Other,3486,0
id01959,Android,1026,1
id01960,iOS,10407,0
id01961,iOS,9801,0
id01962,iOS,9750,0
id01963,Android,1378,1
id01964,iOS,13696,0
id01965,iOS,15006,0
id01966,Other,1180,0
id01967,iOS,11291,0
id01968,Android,3005,1
id01969,Android,1946,1
id01970,Other,6146,0
id01971,Other,5385,0
id01972,Android,3952,0
id01973,Other,5218,0
id01974,Android,5550,1
id01975,Other,2757,0
id01976,Other,4597,0
id01977,Android,0,1
id01978,Other,2107,0
id01979,Android,183,0
id01980,iOS,9350,0
id01981,iOS,10365,0
id01982,Other,1962,0
id01983,iOS,10475,0
id01984,iOS,8564,1
id01985,Android,68,1
id01986,Android,0,0
id01987,Other,0,0
id01988,iOS,7661,0
id01989,Other,1004,1
id01990,iOS,9967,1
id01991,Android,4506,0
id01992,iOS,8810,0
id01993,Android,2946,1
id01994,Other,6097,1
id01995,iOS,7822,0
id01996,Other,1771,0
id01997,Other,3932,1
id01998,Android,0,1
id01999,Android,551,0
id02000,Android,6666,1
id02001,Android,1787,0
id02002,Android,632,0
id02003,Android,4926,1
id02004,Other,2745,0
id02005,Android,3484,1
id02006,iOS,8535,0
id02007,Android,681,0
id02008,Other,2968,0
id02009,Other,6338,1
id02010,Other,5184,0
id02011,Android,6314,0
id02012,iOS,12685,0
id02013,Other,4988,0
id02014,iOS,8777,1
id02015,Android,2445,1
id02016,iOS,10610,1
id02017,Other,2887,0
id02018,Android,4416,1
id02019,iOS,12244,0
id02020,iOS,9544,0
id02021,Other,0,0
id02022,Other,2986,0
id02023,Android,1625,1
id02024,Other,4572,0
id02025,Android,0,1
id02026,Android,2190,1
id02027,Other,7850,1
id02028,Other,648,0
id02029,Android,2221,1
id02030,Other,1331,0
id02031,Android,1446,1
id02032,iOS,11852,0
id02033,Android,679,1
id02034,iOS,14343,1
id02035,iOS,9647,0
id02036,Other,4320,0
id02037,Android,2879,0
id02038,Android,3241,1
id02039,Android,4320,1
id02040,Android,6355,1
id02041,Other,6031,0
id02042,iOS,9450,0
id02043,iOS,9473,0
id02044,Other,2621,0
id02045,Other,4849,0
id02046,Android,81,1
id02047,Other,5126,1
id02048,iOS,9129,0
id02049,iOS,9447,0
id02050,Android,3308,1
id02051,Android,1517,1
id02052,Other,1822,1
id02053,Android,0,1
id02054,Other,2022,1
id02055,iOS,9409,0
id02056,Android,7250,1
id02057,iOS,6988,0
id02058,iOS,12711,0
id02059,Other,863,0
id02060,iOS,11887,0
id02061,Android,2115,0
id02062,Android,676,1
id02063,iOS,8297,0
id02064,Android,4370,0
id02065,Android,1435,1
id02066,iOS,10159,0
id02067,Android,51,1
id02068,Android,0,0
id02069,Android,1773,1
id02070,Android,0,0
id02071,Android,4525,1
id02072,Other,3882,0
id02073,Other,1649,0
id02074,Other,5914,0
id02075,Android,969,0
id02076,Other,3704,0
id02077,iOS,8805,0
id02078,Android,3186,1
id02079,iOS,10203,0
id02080,Android,0,1
id02081,Android,2034,1
id02082,iOS,13181,0
id02083,Android,2910,1
id02084,Android,1937,0
id02085,Android,3018,0
id02086,Android,0,0
id02087,Android,4042,0
id02088,Android,0,0
id02089,Other,1642,1
id02090,Android,821,1
id02091,iOS,7031,1
id02092,iOS,12544,0
id02093,iOS,10574,0
id02094,iOS,9614,1
id02095,Other,0,0
id02096,Other,1114,0
id02097,Other,1786,0
id02098,Android,4527,1
id02099,iOS,5677,0
id02100,iOS,10039,0
id02101,Android,2789,1
id02102,Other,1440,1
id02103,iOS,7384,0
id02104,Other,1686,0
id02105,Android,392,0
id02106,Android,2977,1
id02107,Other,1201,0
id02108,Android,0,1
id02109,Android,1784,1
id02110,Other,2584,0
id02111,Android,3983,0
id02112,Android,1098,1
id02113,iOS,7960,0
id02114,Android,7016,1
id02115,iOS,10385,0
id02116,iOS,8556,0
id02117,Other,1222,0
id02118,Android,0,1
id02119,Android,0,1
id02120,iOS,12782,0
id02121,Other,7017,1
id02122,Android,0,1
id02123,Android,2329,1
id02124,iOS,9776,1
id02125,Android,0,1
id02126,Android,3690,1
id02127,iOS,11933,0
id02128,iOS,7928,1
id02129,Other,790,0
id02130,Other,4762,0
id02131,iOS,7601,0
id02132,iOS,9329,0
id02133,Other,5923,1
id02134,Android,1800,1
id02135,iOS,8349,0
id02136,Other,3665,1
id02137,Other,0,1
id02138,Android,1352,1
id02139,iOS,6940,0
id02140,Other,5591,0
id02141,Android,1543,1
id02142,Other,3017,1
id02143,Android,3116,1
id02144,Android,3236,0
