Id,Age,Gender,Purchased
id1215,<25,Female,No
id1216,25+,Male,No
id1217,<25,Female,No
id1218,<25,Male,No
id1219,<25,Male,No
id1220,25+,Female,No
id1221,<25,Female,No
id1222,<25,Male,No
id1223,<25,Female,No
id1224,<25,Female,No
id1225,<25,Female,Yes
id1226,25+,Male,No
id1227,<25,Male,No
id1228,25+,Male,Yes
id1229,25+,Male,No
id1230,25+,Male,No
id1231,<25,Female,No
id1232,<25,Female,No
id1233,25+,Male,No
id1234,<25,Male,No
id1235,<25,Female,No
id1236,<25,Female,No
id1237,25+,Male,Yes
id1238,<25,Male,No
id1239,25+,Male,No
id1240,25+,Female,No
id1241,25+,Female,No
id1242,<25,Female,No
id1243,<25,Female,No
id1244,<25,Male,Yes
id1245,<25,Male,No
id1246,<25,Male,No
id1247,25+,Male,No
id1248,<25,Female,No
id1249,<25,Male,Yes
id1250,25+,Female,No
id1251,25+,Male,Yes
id1252,25+,Female,No
id1253,<25,Male,No
id1254,25+,Male,No
id1255,<25,Male,No
id1256,<25,Female,No
id1257,25+,Male,No
id1258,<25,Female,No
id1259,<25,Male,No
id1260,25+,Male,No
id1261,<25,Male,No
id1262,<25,Male,No
id1263,<25,Male,No
id1264,25+,Female,No
id1265,<25,Male,No
id1266,<25,Female,No
id1267,<25,Male,No
id1268,<25,Female,No
id1269,<25,Female,No
id1270,<25,Male,Yes
id1271,<25,Female,Yes
id1272,<25,Male,No
id1273,25+,Male,No
id1274,<25,Male,No
id1275,<25,Female,No
id1276,<25,Male,No
id1277,<25,Female,No
id1278,<25,Male,Yes
id1279,25+,Female,No
id1280,25+,Male,No
id1281,<25,Female,No
id1282,<25,Female,No
id1283,<25,Male,Yes
id1284,<25,Female,No
id1285,<25,Male,No
id1286,<25,Male,No
id1287,<25,Female,No
id1288,25+,Male,No
id1289,<25,Male,No
id1290,<25,Female,No
id1291,25+,Male,No
id1292,<25,Female,No
id1293,<25,Female,No
id1294,<25,Male,No
id1295,25+,Male,No
id1296,<25,Male,No
id1297,<25,Male,Yes
id1298,<25,Female,No
id1299,<25,Female,Yes
id1300,<25,Male,No
id1301,<25,Male,Yes
id1302,<25,Female,No
id1303,<25,Female,Yes
id1304,<25,Male,Yes
id1305,<25,Male,No
id1306,<25,Male,No
id1307,25+,Male,No
id1308,<25,Female,Yes
id1309,<25,Male,Yes
id1310,<25,Female,No
id1311,25+,Male,No
id1312,<25,Male,No
id1313,25+,Female,No
id1314,25+,Female,No
id1315,<25,Male,Yes
id1316,<25,Female,No
id1317,<25,Male,No
id1318,<25,Male,No
id1319,25+,Female,No
id1320,25+,Female,Yes
id1321,<25,Female,No
id1322,<25,Male,No
id1323,25+,Female,No
id1324,<25,Male,No
id1325,<25,Male,No
id1326,<25,Male,Yes
id1327,<25,Male,No
id1328,<25,Male,Yes
id1329,25+,Female,No
id1330,<25,Female,No
id1331,<25,Male,Yes
id1332,<25,Male,Yes
id1333,25+,Male,No
id1334,25+,Male,No
id1335,25+,Female,No
id1336,<25,Female,No
id1337,<25,Female,No
id1338,<25,Female,No
id1339,<25,Female,No
id1340,<25,Male,No
id1341,25+,Female,No
id1342,25+,Female,No
id1343,<25,Male,No
id1344,25+,Male,No
id1345,<25,Female,No
id1346,<25,Female,No
id1347,<25,Female,No
id1348,<25,Female,No
id1349,25+,Female,No
id1350,<25,Female,Yes
id1351,<25,Female,No
id1352,<25,Female,No
id1353,<25,Female,Yes
id1354,<25,Female,Yes
id1355,25+,Male,No
id1356,<25,Male,No
id1357,25+,Male,No
id1358,<25,Male,No
id1359,<25,Female,Yes
id1360,<25,Male,No
id1361,25+,Male,No
id1362,<25,Male,Yes
id1363,<25,Male,No
id1364,<25,Male,No
id1365,<25,Male,No
id1366,<25,Female,No
id1367,25+,Male,No
id1368,<25,Male,No
id1369,<25,Female,No
id1370,<25,Male,No
id1371,<25,Male,No
id1372,<25,Female,Yes
id1373,<25,Male,No
id1374,<25,Male,No
id1375,<25,Male,No
id1376,25+,Female,No
id1377,25+,Male,No
id1378,25+,Male,No
id1379,<25,Female,No
id1380,<25,Male,No
id1381,<25,Male,No
id1382,<25,Female,Yes
id1383,<25,Female,No
id1384,<25,Female,No
id1385,<25,Female,Yes
id1386,<25,Male,No
id1387,<25,Male,No
id1388,<25,Female,No
id1389,<25,Male,Yes
id1390,<25,Female,No
id1391,<25,Female,No
id1392,<25,Male,No
id1393,<25,Male,Yes
id1394,<25,Female,No
id1395,<25,Female,No
id1396,<25,Female,No
id1397,25+,Male,No
id1398,<25,Female,No
id1399,25+,Female,No
id1400,<25,Female,No
id1401,<25,Male,Yes
id1402,<25,Female,No
id1403,<25,Female,No
id1404,<25,Male,No
id1405,<25,Female,No
id1406,<25,Male,No
id1407,<25,Male,No
id1408,<25,Male,No
id1409,<25,Female,No
id1410,<25,Male,No
id1411,<25,Male,No
id1412,<25,Male,No
id1413,<25,Male,No
id1414,<25,Male,No
id1415,<25,Male,No
id1416,<25,Male,No
id1417,<25,Female,No
id1418,25+,Female,No
id1419,<25,Male,Yes
id1420,<25,Male,No
id1421,<25,Male,No
id1422,<25,Female,No
id1423,<25,Male,No
id1424,25+,Female,No
id1425,<25,Female,No
id1426,<25,Male,No
id1427,25+,Female,No
id1428,<25,Male,No
id1429,<25,Male,No
id1430,<25,Female,No
id1431,<25,Female,No
id1432,<25,Male,No
id1433,<25,Female,No
id1434,25+,Female,No
id1435,25+,Male,No
id1436,<25,Female,Yes
id1437,<25,Female,Yes
id1438,<25,Female,No
id1439,<25,Male,No
id1440,<25,Male,No
id1441,<25,Female,No
id1442,<25,Female,No
id1443,25+,Female,No
id1444,<25,Female,No
id1445,<25,Male,No
id1446,<25,Male,Yes
id1447,<25,Male,Yes
id1448,<25,Female,No
id1449,<25,Female,No
id1450,<25,Male,No
id1451,<25,Male,Yes
id1452,25+,Male,No
id1453,<25,Female,Yes
id1454,<25,Female,No
id1455,<25,Female,Yes
id1456,25+,Female,Yes
id1457,<25,Female,No
id1458,<25,Male,No
id1459,<25,Female,No
id1460,<25,Male,No
id1461,<25,Male,No
id1462,<25,Female,No
id1463,25+,Male,No
id1464,<25,Female,No
id1465,<25,Male,No
id1466,<25,Male,No
id1467,25+,Female,Yes
id1468,25+,Female,No
id1469,<25,Female,No
id1470,<25,Female,Yes
id1471,<25,Female,No
id1472,<25,Male,No
id1473,<25,Female,No
id1474,<25,Male,No
id1475,<25,Female,No
id1476,<25,Female,No
id1477,<25,Female,Yes
id1478,<25,Male,No
id1479,25+,Male,No
id1480,<25,Male,No
id1481,<25,Female,Yes
id1482,<25,Male,No
id1483,<25,Male,No
id1484,<25,Male,No
id1485,<25,Male,No
id1486,25+,Male,No
id1487,<25,Female,Yes
id1488,25+,Female,No
id1489,<25,Female,No
id1490,<25,Female,No
id1491,<25,Female,No
id1492,<25,Male,No
id1493,<25,Female,No
id1494,25+,Male,No
id1495,25+,Male,No
id1496,<25,Male,No
id1497,<25,Male,No
id1498,<25,Male,No
id1499,25+,Male,No
id1500,<25,Male,Yes
id1501,<25,Female,No
id1502,<25,Female,No
id1503,<25,Male,No
id1504,<25,Male,Yes
id1505,25+,Female,Yes
id1506,<25,Male,No
id1507,<25,Male,No
id1508,<25,Female,No
id1509,<25,Female,No
id1510,25+,Female,No
id1511,<25,Female,Yes
id1512,25+,Male,No
id1513,<25,Male,Yes
id1514,<25,Male,No
id1515,<25,Male,Yes
id1516,<25,Female,No
id1517,<25,Male,No
id1518,25+,Female,No
id1519,25+,Male,No
id1520,<25,Male,No
id1521,<25,Female,Yes
id1522,<25,Male,No
id1523,25+,Female,No
id1524,<25,Female,Yes
id1525,<25,Female,No
id1526,<25,Male,No
id1527,<25,Female,No
id1528,<25,Male,No
id1529,<25,Female,No
id1530,25+,Male,No
id1531,25+,Male,No
id1532,<25,Male,No
id1533,<25,Male,No
id1534,<25,Male,Yes
id1535,<25,Female,No
id1536,<25,Female,Yes
id1537,<25,Female,No
id1538,<25,Male,Yes
id1539,<25,Female,Yes
id1540,<25,Female,No
id1541,<25,Male,No
id1542,<25,Female,No
id1543,<25,Female,No
id1544,<25,Male,No
id1545,<25,Male,No
id1546,<25,Male,Yes
id1547,<25,Male,No
id1548,<25,Female,Yes
id1549,<25,Male,No
id1550,25+,Male,No
id1551,<25,Male,No
id1552,25+,Male,No
id1553,<25,Female,Yes
id1554,<25,Male,No
id1555,25+,Male,No
id1556,25+,Female,Yes
id1557,<25,Male,No
id1558,<25,Female,Yes
id1559,25+,Female,No
id1560,<25,Female,No
id1561,<25,Female,No
id1562,25+,Female,No
id1563,<25,Female,No
id1564,<25,Female,No
id1565,<25,Female,No
id1566,25+,Female,No
id1567,<25,Male,No
id1568,<25,Male,No
id1569,25+,Male,No
id1570,<25,Female,No
id1571,<25,Female,No
id1572,<25,Male,Yes
id1573,<25,Female,No
id1574,<25,Female,Yes
id1575,<25,Male,No
id1576,25+,Female,No
id1577,25+,Male,No
id1578,25+,Male,No
id1579,<25,Female,Yes
id1580,<25,Female,No
id1581,<25,Female,No
id1582,25+,Female,No
id1583,25+,Male,No
id1584,<25,Male,No
id1585,<25,Male,Yes
id1586,25+,Female,No
id1587,<25,Male,No
id1588,<25,Male,No
id1589,<25,Female,No
id1590,<25,Male,No
id1591,<25,Male,Yes
id1592,25+,Female,No
id1593,<25,Female,No
id1594,<25,Female,No
id1595,<25,Male,No
id1596,<25,Male,No
id1597,25+,Male,No
id1598,<25,Male,Yes
id1599,<25,Female,No
id1600,<25,Male,Yes
id1601,<25,Female,No
id1602,<25,Male,No
id1603,<25,Male,Yes
id1604,<25,Male,No
id1605,25+,Male,No
id1606,<25,Male,No
id1607,25+,Female,No
id1608,25+,Male,No
id1609,25+,Female,No
id1610,<25,Female,No
id1611,<25,Female,Yes
id1612,<25,Male,No
id1613,25+,Male,No
id1614,<25,Female,No
id1615,25+,Male,Yes
id1616,25+,Female,No
id1617,<25,Male,No
id1618,<25,Male,No
id1619,25+,Female,No
id1620,25+,Male,No
id1621,<25,Male,No
id1622,<25,Female,No
id1623,<25,Male,No
id1624,25+,Male,No
id1625,<25,Male,Yes
id1626,<25,Female,No
id1627,<25,Female,No
id1628,<25,Male,No
id1629,25+,Female,No
id1630,<25,Male,No
id1631,<25,Female,No
id1632,<25,Male,No
id1633,25+,Male,No
id1634,<25,Male,Yes
id1635,<25,Male,Yes
id1636,<25,Female,Yes
id1637,<25,Male,No
id1638,<25,Male,No
id1639,<25,Female,No
id1640,<25,Male,No
id1641,25+,Female,No
id1642,<25,Female,No
id1643,25+,Male,No
id1644,<25,Male,Yes
id1645,<25,Female,No
id1646,<25,Female,Yes
id1647,<25,Female,No
id1648,<25,Female,No
id1649,<25,Female,No
id1650,25+,Male,No
id1651,<25,Male,No
id1652,25+,Female,No
id1653,<25,Female,Yes
id1654,<25,Female,No
id1655,25+,Female,No
id1656,<25,Female,Yes
id1657,<25,Male,No
id1658,<25,Male,No
id1659,<25,Male,No
id1660,<25,Female,No
id1661,<25,Female,No
id1662,<25,Female,Yes
id1663,<25,Male,Yes
id1664,<25,Male,No
id1665,<25,Male,No
id1666,25+,Female,No
id1667,25+,Male,Yes
id1668,<25,Male,No
id1669,<25,Female,No
id1670,25+,Male,No
id1671,<25,Male,No
id1672,<25,Male,No
id1673,25+,Female,No
id1674,<25,Female,No
id1675,25+,Female,No
id1676,<25,Female,No
id1677,25+,Female,No
id1678,<25,Female,No
id1679,25+,Male,No
id1680,<25,Male,No
id1681,25+,Female,No
id1682,<25,Female,No
id1683,<25,Male,No
id1684,<25,Male,No
id1685,25+,Female,No
id1686,<25,Male,No
id1687,25+,Male,No
id1688,<25,Female,No
id1689,<25,Male,No
id1690,<25,Male,Yes
id1691,<25,Male,No
id1692,25+,Female,No
id1693,25+,Female,No
id1694,<25,Male,Yes
id1695,<25,Male,Yes
id1696,<25,Female,No
id1697,<25,Male,No
id1698,<25,Male,No
id1699,<25,Female,No
id1700,<25,Male,No
id1701,25+,Male,No
id1702,<25,Female,No
id1703,<25,Female,Yes
id1704,<25,Female,Yes
id1705,25+,Female,No
id1706,<25,Male,No
id1707,25+,Male,No
id1708,25+,Male,No
id1709,25+,Male,No
id1710,<25,Female,No
id1711,25+,Female,No
id1712,<25,Male,No
id1713,<25,Male,No
id1714,<25,Male,No
id1715,<25,Female,Yes
id1716,25+,Female,No
id1717,<25,Female,Yes
id1718,<25,Male,Yes
id1719,<25,Male,No
id1720,25+,Female,No
id1721,<25,Male,No
id1722,25+,Male,No
id1723,<25,Male,No
id1724,25+,Female,No
id1725,<25,Male,No
id1726,<25,Female,No
id1727,<25,Female,Yes
id1728,25+,Male,No
id1729,25+,Male,No
id1730,<25,Male,No
id1731,<25,Male,No
id1732,<25,Male,Yes
id1733,<25,Male,No
id1734,<25,Male,No
id1735,<25,Female,Yes
id1736,<25,Male,No
id1737,<25,Female,No
id1738,<25,Male,No
id1739,<25,Male,No
id1740,<25,Female,Yes
id1741,<25,Female,Yes
id1742,25+,Male,No
id1743,<25,Male,Yes
id1744,25+,Female,No
id1745,<25,Female,No
id1746,25+,Male,No
id1747,25+,Male,No
id1748,25+,Female,No
id1749,<25,Female,No
id1750,<25,Female,No
id1751,25+,Male,No
id1752,25+,Male,No
id1753,<25,Male,No
id1754,<25,Male,Yes
id1755,<25,Male,No
id1756,<25,Male,Yes
id1757,<25,Female,No
id1758,<25,Female,No
id1759,<25,Male,No
id1760,25+,Male,No
id1761,<25,Female,Yes
id1762,<25,Male,No
id1763,25+,Male,No
id1764,<25,Female,No
id1765,<25,Male,No
id1766,<25,Male,No
id1767,<25,Male,Yes
id1768,25+,Male,No
id1769,25+,Male,No
id1770,<25,Female,Yes
id1771,<25,Male,No
id1772,<25,Female,No
id1773,<25,Female,Yes
id1774,<25,Female,No
id1775,<25,Male,No
id1776,<25,Female,No
id1777,<25,Female,No
id1778,<25,Male,No
id1779,<25,Female,No
id1780,<25,Male,No
id1781,<25,Female,Yes
id1782,<25,Male,No
id1783,<25,Female,No
id1784,<25,Female,Yes
id1785,25+,Male,No
id1786,<25,Male,Yes
id1787,25+,Female,No
id1788,<25,Male,Yes
id1789,<25,Male,No
id1790,<25,Female,No
id1791,<25,Male,No
id1792,25+,Male,No
id1793,<25,Male,No
id1794,<25,Female,No
id1795,<25,Female,No
id1796,<25,Female,Yes
id1797,<25,Female,Yes
id1798,<25,Female,Yes
id1799,<25,Female,No
id1800,<25,Male,No
id1801,<25,Male,No
id1802,<25,Male,No
id1803,<25,Male,No
id1804,<25,Female,No
id1805,25+,Female,No
id1806,<25,Male,No
id1807,<25,Male,No
id1808,<25,Male,No
id1809,25+,Female,No
id1810,<25,Female,Yes
id1811,25+,Female,No
id1812,<25,Female,Yes
id1813,<25,Male,Yes
id1814,<25,Female,Yes
id1815,25+,Male,No
id1816,25+,Male,No
id1817,<25,Female,No
id1818,<25,Female,No
id1819,<25,Female,No
id1820,25+,Female,No
id1821,<25,Male,Yes
id1822,<25,Male,No
id1823,<25,Male,No
id1824,<25,Male,No
id1825,<25,Male,No
id1826,<25,Male,No
id1827,25+,Male,No
id1828,25+,Female,No
id1829,<25,Male,Yes
id1830,<25,Male,Yes
id1831,<25,Male,No
id1832,<25,Male,No
id1833,<25,Male,No
id1834,<25,Female,Yes
id1835,<25,Male,No
id1836,<25,Female,No
id1837,<25,Male,No
id1838,<25,Male,No
id1839,<25,Female,No
id1840,25+,Male,Yes
id1841,<25,Female,No
id1842,<25,Female,No
id1843,<25,Male,Yes
id1844,<25,Female,Yes
id1845,25+,Male,No
id1846,<25,Female,No
id1847,<25,Male,Yes
id1848,<25,Male,No
id1849,25+,Male,No
id1850,<25,Male,No
id1851,<25,Female,No
id1852,25+,Female,No
id1853,<25,Female,No
id1854,<25,Female,No
id1855,<25,Female,Yes
id1856,<25,Female,No
id1857,25+,Female,Yes
id1858,<25,Female,No
id1859,<25,Female,Yes
id1860,<25,Male,No
id1861,<25,Female,No
id1862,<25,Female,No
id1863,25+,Female,No
id1864,<25,Female,Yes
id1865,<25,Female,No
id1866,<25,Male,No
id1867,<25,Male,No
id1868,25+,Male,No
id1869,<25,Male,No
id1870,<25,Male,No
id1871,<25,Female,No
id1872,<25,Female,No
id1873,25+,Female,No
id1874,<25,Male,No
id1875,25+,Male,No
id1876,<25,Female,No
id1877,<25,Female,No
id1878,<25,Female,No
id1879,<25,Male,No
id1880,<25,Male,No
id1881,<25,Female,No
id1882,<25,Male,No
id1883,25+,Female,No
id1884,25+,Male,No
id1885,25+,Male,No
id1886,<25,Male,Yes
id1887,<25,Female,Yes
id1888,<25,Male,No
id1889,<25,Female,No
id1890,<25,Male,Yes
id1891,25+,Male,No
id1892,<25,Male,No
id1893,<25,Male,No
id1894,<25,Male,No
id1895,<25,Male,No
id1896,<25,Male,No
id1897,<25,Male,No
id1898,25+,Female,No
id1899,<25,Female,No
id1900,25+,Male,No
id1901,<25,Female,No
id1902,<25,Male,No
id1903,<25,Male,No
id1904,25+,Female,Yes
id1905,25+,Male,No
id1906,25+,Male,No
id1907,25+,Female,No
id1908,<25,Male,Yes
id1909,<25,Male,Yes
id1910,<25,Female,No
id1911,25+,Female,No
id1912,<25,Male,No
id1913,<25,Female,No
id1914,<25,Female,No
id1915,25+,Male,No
id1916,<25,Female,No
id1917,25+,Female,No
id1918,25+,Male,No
id1919,<25,Male,No
id1920,<25,Female,No
id1921,25+,Female,No
id1922,<25,Male,No
id1923,<25,Female,No
id1924,25+,Male,No
id1925,<25,Male,Yes
id1926,25+,Male,No
id1927,<25,Female,No
id1928,<25,Male,No
id1929,<25,Male,No
id1930,25+,Female,Yes
id1931,25+,Male,No
id1932,<25,Female,No
id1933,<25,Male,No
id1934,<25,Male,No
id1935,<25,Male,No
id1936,<25,Female,Yes
id1937,<25,Male,No
id1938,25+,Male,Yes
id1939,<25,Male,Yes
id1940,<25,Female,No
id1941,<25,Male,No
id1942,<25,Male,No
id1943,<25,Male,No
id1944,<25,Male,Yes
id1945,<25,Male,Yes
id1946,25+,Female,No
id1947,<25,Female,No
id1948,25+,Female,No
id1949,<25,Male,No
id1950,25+,Female,No
id1951,<25,Male,Yes
id1952,<25,Male,No
id1953,25+,Female,Yes
id1954,<25,Female,No
id1955,25+,Female,No
id1956,<25,Female,No
id1957,<25,Male,No
id1958,25+,Male,No
id1959,25+,Male,No
id1960,25+,Male,No
id1961,<25,Female,No
id1962,25+,Female,No
id1963,<25,Male,No
id1964,<25,Female,No
id1965,<25,Female,Yes
id1966,25+,Male,No
id1967,<25,Male,Yes
id1968,<25,Male,No
id1969,<25,Male,No
id1970,<25,Male,No
id1971,<25,Male,No
id1972,<25,Male,No
id1973,<25,Female,Yes
id1974,<25,Male,No
id1975,<25,Male,No
id1976,<25,Male,No
id1977,<25,Male,No
id1978,<25,Male,No
id1979,<25,Female,No
id1980,25+,Female,No
id1981,<25,Female,No
id1982,25+,Female,No
id1983,<25,Female,No
id1984,<25,Male,Yes
id1985,<25,Male,No
id1986,<25,Female,No
id1987,25+,Female,Yes
id1988,<25,Male,No
id1989,25+,Female,No
id1990,<25,Male,No
id1991,<25,Male,No
id1992,25+,Female,No
id1993,<25,Female,No
id1994,<25,Male,No
id1995,<25,Female,No
id1996,<25,Male,No
id1997,<25,Male,Yes
id1998,<25,Female,Yes
id1999,<25,Male,No
id2000,25+,Male,No
id2001,<25,Female,Yes
id2002,<25,Female,Yes
id2003,<25,Female,Yes
id2004,<25,Female,No
id2005,25+,Female,No
id2006,<25,Male,Yes
id2007,<25,Male,No
id2008,<25,Male,No
id2009,<25,Female,No
id2010,25+,Male,No
id2011,<25,Male,Yes
id2012,<25,Female,No
id2013,<25,Female,No
id2014,<25,Male,No
id2015,<25,Male,No
id2016,25+,Male,No
id2017,<25,Male,Yes
id2018,<25,Male,No
id2019,<25,Female,No
id2020,<25,Female,Yes
id2021,25+,Male,No
id2022,<25,Female,No
id2023,<25,Male,Yes
id2024,<25,Male,Yes
id2025,<25,Male,No
id2026,<25,Male,Yes
id2027,<25,Male,Yes
id2028,<25,Male,No
id2029,<25,Male,No
id2030,<25,Female,Yes
id2031,<25,Male,No
id2032,<25,Male,No
id2033,<25,Female,No
id2034,<25,Male,Yes
id2035,25+,Female,No
id2036,<25,Male,No
id2037,<25,Male,Yes
id2038,<25,Male,No
id2039,25+,Male,No
id2040,<25,Male,No
id2041,<25,Male,Yes
id2042,<25,Female,Yes
id2043,<25,Female,No
id2044,<25,Female,No
id2045,<25,Female,No
id2046,<25,Female,No
id2047,<25,Female,No
id2048,25+,Male,No
id2049,<25,Female,No
id2050,<25,Male,No
id2051,25+,Female,No
id2052,<25,Female,No
id2053,25+,Female,Yes
id2054,<25,Male,No
id2055,<25,Male,No
id2056,25+,Female,No
id2057,<25,Male,No
id2058,25+,Male,No
id2059,25+,Male,No
id2060,25+,Female,No
id2061,<25,Male,No
id2062,<25,Female,No
id2063,<25,Female,No
id2064,<25,Female,No
id2065,<25,Male,Yes
id2066,<25,Male,No
id2067,<25,Female,No
id2068,25+,Female,No
id2069,<25,Female,Yes
id2070,<25,Female,No
id2071,<25,Female,No
id2072,<25,Female,No
id2073,<25,Male,No
id2074,<25,Male,No
id2075,<25,Male,No
id2076,<25,Male,No
id2077,<25,Male,Yes
id2078,<25,Female,No
id2079,<25,Male,No
id2080,<25,Male,No
id2081,25+,Male,No
id2082,25+,Male,Yes
id2083,25+,Female,No
id2084,<25,Male,No
id2085,<25,Male,No
id2086,25+,Male,No
id2087,<25,Female,No
id2088,<25,Male,No
id2089,<25,Female,No
id2090,25+,Female,No
id2091,25+,Male,No
id2092,<25,Female,Yes
id2093,25+,Male,No
id2094,<25,Male,Yes
id2095,25+,Male,No
id2096,<25,Male,No
id2097,<25,Male,Yes
id2098,<25,Male,No
id2099,25+,Female,No
id2100,<25,Male,No
id2101,<25,Female,No
id2102,<25,Male,No
id2103,<25,Female,Yes
id2104,<25,Female,No
id2105,<25,Female,No
id2106,<25,Male,No
id2107,<25,Male,No
id2108,<25,Male,Yes
id2109,<25,Female,Yes
id2110,25+,Female,Yes
id2111,<25,Female,No
id2112,<25,Male,Yes
id2113,25+,Female,No
id2114,25+,Female,No
id2115,25+,Male,No
id2116,<25,Male,No
id2117,<25,Female,No
id2118,<25,Male,No
id2119,<25,Female,Yes
id2120,<25,Male,No
id2121,<25,Male,No
id2122,<25,Female,Yes
id2123,<25,Female,No
id2124,<25,Female,No
id2125,25+,Female,No
id2126,<25,Male,No
id2127,<25,Male,Yes
id2128,<25,Male,No
id2129,<25,Male,No
id2130,<25,Female,No
id2131,<25,Male,No
id2132,<25,Female,No
id2133,<25,Female,Yes
id2134,25+,Male,No
id2135,<25,Male,No
id2136,<25,Male,No
id2137,<25,Male,No
id2138,<25,Male,Yes
id2139,<25,Female,No
id2140,<25,Female,No
id2141,<25,Male,No
id2142,25+,Male,No
id2143,<25,Male,Yes
id2144,<25,Female,Yes
id2145,<25,Male,No
id2146,<25,Male,No
id2147,25+,Female,No
id2148,<25,Male,No
id2149,<25,Female,Yes
id2150,<25,Male,Yes
id2151,<25,Female,No
id2152,<25,Male,No
id2153,25+,Male,No
id2154,25+,Female,No
id2155,25+,Female,No
id2156,<25,Male,No
id2157,25+,Female,No
id2158,<25,Male,No
id2159,<25,Male,No
id2160,25+,Male,No
id2161,<25,Female,No
id2162,<25,Male,No
id2163,<25,Female,No
id2164,<25,Male,No
id2165,<25,Male,Yes
id2166,25+,Male,No
id2167,<25,Female,No
id2168,25+,Female,No
id2169,<25,Female,No
id2170,<25,Male,No
id2171,<25,Male,No
id2172,<25,Female,No
id2173,<25,Male,No
id2174,25+,Male,No
id2175,25+,Male,Yes
id2176,25+,Female,No
id2177,<25,Male,No
id2178,<25,Female,No
id2179,<25,Male,No
id2180,<25,Male,Yes
id2181,<25,Male,No
id2182,25+,Male,No
id2183,<25,Male,No
id2184,<25,Female,Yes
id2185,25+,Female,No
id2186,25+,Female,No
id2187,<25,Female,No
id2188,<25,Male,Yes
id2189,<25,Female,No
id2190,<25,Female,No
id2191,<25,Female,No
id2192,<25,Female,Yes
id2193,<25,Female,No
id2194,<25,Female,Yes
id2195,<25,Female,No
id2196,<25,Female,No
id2197,<25,Male,No
id2198,<25,Female,Yes
id2199,<25,Female,No
id2200,<25,Female,No
id2201,<25,Female,No
id2202,<25,Female,Yes
id2203,<25,Female,No
id2204,<25,Male,No
id2205,<25,Male,No
id2206,<25,Male,No
id2207,<25,Male,No
id2208,<25,Male,No
id2209,25+,Female,Yes
id2210,<25,Male,Yes
id2211,<25,Female,Yes
id2212,<25,Male,Yes
id2213,<25,Male,No
id2214,<25,Female,No
id2215,<25,Female,No
id2216,<25,Female,No
id2217,<25,Female,Yes
id2218,25+,Female,No
id2219,25+,Female,No
id2220,<25,Male,No
id2221,<25,Female,Yes
id2222,<25,Female,No
id2223,<25,Male,Yes
id2224,25+,Male,No
id2225,<25,Female,Yes
id2226,<25,Female,No
id2227,<25,Female,No
id2228,<25,Male,No
id2229,25+,Female,No
id2230,<25,Female,Yes
id2231,25+,Male,No
id2232,<25,Male,No
id2233,<25,Female,No
id2234,<25,Male,No
id2235,<25,Male,No
id2236,<25,Female,No
id2237,25+,Female,No
id2238,<25,Female,No
id2239,<25,Female,Yes
id2240,<25,Male,No
id2241,<25,Female,Yes
id2242,<25,Female,No
id2243,25+,Male,No
id2244,25+,Female,No
id2245,<25,Female,No
id2246,<25,Female,No
id2247,<25,Male,No
id2248,25+,Male,No
id2249,<25,Female,No
id2250,<25,Female,No
id2251,25+,Male,No
id2252,<25,Female,No
id2253,<25,Female,No
id2254,<25,Female,Yes
id2255,<25,Male,Yes
id2256,<25,Female,No
id2257,25+,Female,No
id2258,25+,Female,No
id2259,<25,Female,No
id2260,<25,Male,No
id2261,<25,Female,Yes
id2262,25+,Male,No
id2263,<25,Female,No
id2264,25+,Male,No
id2265,<25,Male,No
id2266,<25,Female,No
id2267,25+,Male,Yes
id2268,<25,Male,No
id2269,25+,Female,No
id2270,25+,Male,No
id2271,25+,Female,No
id2272,<25,Male,No
id2273,<25,Male,No
id2274,<25,Male,Yes
id2275,<25,Female,No
id2276,25+,Female,No
id2277,<25,Male,Yes
id2278,<25,Female,No
id2279,25+,Female,No
id2280,<25,Male,Yes
id2281,<25,Female,Yes
id2282,<25,Male,No
id2283,<25,Male,No
id2284,<25,Male,No
id2285,<25,Male,No
id2286,<25,Male,No
id2287,<25,Female,Yes
id2288,<25,Female,No
id2289,<25,Male,No
